time,TradingVolume_usd,high,low,open,close,liquidate_long,liquidate_short,OpenInterest_short,OpenInterest_long,leverage_long,leverage_short,1.1X - 5X,10X - 15X,15X - 20X,20X - 25X,25X - 30X,30X - 35X,35X - 40X,40X - 45X,45X - 50X,5X - 10X,Less than 1.1X,More than 50X
2022-04-27,10080558.59163547,39465.62,37900.6,38117.39,39252.04,0.0,0.0,1813983.4892485533,4313261.937836319,14.960995030980984,15.582226432511314,238829.9935560979,15503.98367799152,277181.3383887937,138414.06564348,4462615.016397107,0.0,0.0,0.0,0.0,1147450.3104639277,47.6323440464,0.0
2022-04-28,14305570.648103638,40386.5,38892.1,39252.04,39749.75,0.0,675.48902616,4088899.0238234713,2966564.835727696,11.09041006921608,21.05054144231173,320068.2639612162,526696.87725401,115705.974585103,1548967.6571912523,4801462.2819821695,0.0,0.0,0.0,0.0,297680.0556093976,6313.429701816301,0.0
2022-04-29,9046554.309529662,39922.6,38179.15,39749.75,38594.22,0.0,0.0,1842362.493560851,3396377.408195723,14.304042420171935,15.409276781814569,158428.0690310751,797746.2081866313,222475.98676362177,7634.7448664256,2087381.8610319565,0.0,0.0,0.0,0.0,341248.305987827,0.0,0.0
2022-04-30,4309831.22829449,38788.01,37607.77,38594.22,37650.13,22408.489468098298,0.0,1862580.9693734013,3948762.046298186,21.18923148880437,11.074999182542731,26271.5070018626,44148.3527156196,679408.2047464552,502091.5838848,865922.8140947736,0.0,0.0,0.0,0.0,318577.9321285052,4796.7765327348,0.0
2022-05-01,33286795.682577908,38668.0,37461.76,37650.13,38480.53,0.0,0.0,1118528.7217062209,3817859.967683653,16.637146968977756,19.81375246508357,402692.23304738,562667.0341600634,1342299.1487763063,11039409.31792869,1907013.2699992128,0.0,0.0,0.0,0.0,951581.371007806,258.30322864,0.0
2022-05-02,43827492.79164553,39155.96,38057.31,38480.53,38513.01,0.0,0.0,4660915.641152641,4927792.390912896,19.08371885050335,16.496211700275914,982980.2000498548,2507074.1642303444,1502368.8181837746,2681892.467435994,14024201.816087576,0.0,0.0,0.0,0.0,2539347.861869505,2040.7393035612,0.0
2022-05-03,16526028.409609362,38644.5,37519.23,38513.01,37725.38,0.0,0.0,3294535.047517468,3867981.6693329946,16.57658394936803,9.629170938672534,1167469.056052934,1558232.830702379,1125750.8005029736,299612.4801953545,2816744.5641923933,0.0,0.0,0.0,0.0,82108.81555111251,0.0,0.0
2022-05-04,21344564.572323244,40004.37,37665.8,37725.38,39680.21,0.0,841.0378098904,6005189.67746922,3433419.419521162,18.06936776085732,22.834127634843195,187088.3076729688,1847957.129540492,1058412.345752851,2928513.1041714456,5664113.393177247,0.0,0.0,0.0,0.0,124238.70220436648,5.493712212099999,0.0
2022-05-05,31056684.32322056,39831.19,35616.74,39680.21,36546.86,93212.4442718415,0.0,5624109.301441047,8274214.418653835,8.946949259206349,20.98988373816413,2300112.185512625,1786909.647294925,3582371.048548915,982305.6684639426,8482934.310574006,0.0,0.0,0.0,0.0,623458.9550027489,107.6577653765,0.0
2022-05-06,16817802.459607087,36654.02,35318.86,36546.86,36009.89,3172.6698389304997,0.0,11950228.572011895,8155687.617089668,18.473398258518724,18.71886665036953,311.91717763110006,109121.26946774372,1718907.6957191308,284647.9494421679,6922606.443804468,0.0,0.0,0.0,0.0,2474355.210503892,2746.97819185,0.0
2022-05-07,10839501.58291576,36129.02,34837.06,36009.89,35469.21,1123.95365262,0.0,11383470.347168162,8099141.086614864,7.045924837842521,12.059551543207304,20427.3665745774,79195.51123441508,1142901.6008825672,145478.4522776046,191905.7701418722,0.0,0.0,0.0,0.0,3525871.329120156,2318.3835674172,0.0
2022-05-08,24011494.440051787,35503.12,33732.4,35469.21,34033.77,2612.193992946594,0.0,3510651.983422964,7105743.047942544,13.59486371767038,17.578172540744756,53333.3303014932,884092.5161954332,749477.0412820318,140976.5343804292,5134008.161054483,0.0,0.0,0.0,0.0,558109.963392545,13537.5512538736,0.0
2022-05-09,59277246.4377282,34229.57,30068.1,34033.77,30076.9,472601.70278583834,0.0,5014128.638315334,5082228.932035071,10.701893177453677,13.45969817467396,765731.5029760088,2508794.839637013,4212269.306787455,3673781.977553713,9278961.509670757,1436.00840421,0.0,0.0,0.0,8934455.463114182,3173.8802131572,0.0
2022-05-10,120659444.09912318,32625.41,29836.19,30076.9,31013.12,1400.0294599934,593.4863856475,3115731.880040533,5970541.558667689,12.246809121493705,9.693726949754256,5824669.264762377,9832297.308789648,22412492.91394277,2410851.4180900995,7820596.08180743,0.0,0.0,0.0,0.0,11416502.51090208,107270.4854460155,0.0
2022-05-11,146913009.69578713,32136.04,28087.41,31013.12,29017.21,225350.759850496,29597.2825721266,28326104.43050996,5842887.05985853,5.746426804330061,18.934439768793965,1793715.420895513,2001024.6313628564,52250506.27634054,26110864.418058395,1290274.8085510966,880.0228799999999,0.0,0.0,0.0,2523842.104020072,26756.191615168787,0.0
2022-05-12,67940941.5256166,30085.67,25835.61,29017.21,28915.72,99612.0819876365,103004.42253283906,864020.0648386255,7213136.903921854,5.891174080130401,14.736978923633222,111091.96316778957,3127456.9262621,1199092.5259685395,2538153.8686799244,6730960.747778017,0.0,0.0,0.0,0.0,6832248.859414597,385548.6107333003,0.0
2022-05-13,7592561.336586815,30964.26,28700.17,28915.72,29244.83,0.0,67741.4512678741,1011341.1857693671,9104337.523002358,17.53585167239874,7.613946908766711,206654.941130975,945222.137080404,285594.26463922724,408762.8015479171,2421762.71591864,0.0,0.0,0.0,0.0,395982.1286039677,151562.5493779004,0.0
2022-05-14,5181065.01423937,30274.18,28588.99,29244.83,30050.31,0.0,0.0,3447011.522023076,9207885.599495249,8.81890604715999,17.259379776795917,210057.1976467976,741314.0736804463,263444.3453448155,259808.40175927093,2155741.686905639,0.0,0.0,0.0,0.0,226532.15875917955,3243.8493968350786,0.0
2022-05-15,14354016.62079036,31406.35,29462.91,30050.31,31296.11,0.0,3694.5812672,2958041.460175275,9566155.41685181,9.390789295133192,19.282688956266263,436975.7262777802,47663.0533789099,175414.59874390013,475892.4857405684,5784018.77054167,0.0,0.0,0.0,0.0,86649.1031321053,105044.4503346287,0.0
2022-05-16,21899107.40702513,31296.19,29104.45,31296.11,29838.5,1187.148980355,0.0,985299.4911893238,11695212.490949992,20.4283401821004,23.025682101069947,249541.51776369184,104938.98801000876,546387.1199833442,395874.89769972535,9157381.652828297,603.0012399999999,0.0,0.0,0.0,572984.0785436133,0.0,0.0
2022-05-17,12642747.60700613,30744.47,29434.76,29838.5,30415.91,0.0,0.0,1457128.2784532658,11855510.601985369,14.204439841899491,19.90813237714861,225363.28309204103,585413.6107983096,337405.48797395,258495.65462876053,4490650.429259957,0.0,0.0,0.0,0.0,736814.7754723892,3294.01142732,0.0
2022-05-18,7422692.031747823,30673.66,28610.2,30415.91,28667.29,0.0,0.0,962950.0286169332,11821571.541645955,16.73760947290167,9.83374341027194,314905.1980025847,544981.5186206601,301513.5356513928,152807.29033555,1629703.586522499,0.0,0.0,0.0,0.0,503365.2438940501,10.9877593,0.0
2022-05-19,10277874.40534683,30505.0,28653.17,28667.29,30282.48,0.0,0.0,1752959.00413995,11851823.334369428,6.966041366740344,9.278401039727122,748201.8943724711,1208210.66808578,605259.254359592,423027.0567345439,1500544.240933003,0.0,0.0,0.0,0.0,1063824.472311269,0.0,0.0
2022-05-20,7624821.973885508,30725.44,28698.31,30282.48,29166.15,0.0,0.0,1153754.336551509,13839000.698874312,5.723367574077294,11.883678698625886,1288044.519560596,408358.0220281834,377971.0447401551,310810.45480863075,1430479.380612288,0.0,0.0,0.0,0.0,649688.2486611226,10940.66499,30105.0
2022-05-21,929258.8002689524,29613.15,28924.28,29166.15,29410.72,0.0,0.0,1239728.561635782,13954297.824881438,5.690813293390522,3.5387007577564007,164878.95901208057,8738.9745364,20573.15412334,15003.555710259554,86736.75426786265,0.0,0.0,0.0,0.0,269322.6903531128,10.98767712,0.0
2022-05-22,3255274.444126337,30454.36,29219.51,29410.72,30264.29,0.0,0.0,1355434.798027084,14007799.550936587,11.649995645812975,12.634262844693623,75053.52483132739,162748.7640377977,76397.1639765245,147828.8923915859,309662.9688472361,0.0,0.0,0.0,0.0,485068.190414924,1432.6987869999998,0.0
2022-05-23,9972475.110280417,30634.84,28861.27,30264.29,29075.68,1828.8276150539,0.0,1184695.232244652,14296640.978015786,7.8219648330907185,11.232308483695244,429391.6727081196,64931.56496759614,1043506.3275161872,424758.96316981455,1932809.0468315573,0.0,0.0,0.0,0.0,764625.8577214354,198956.442080895,180881.23874474
2022-05-24,10511193.677097932,29800.48,28629.55,29075.68,29630.05,0.0,0.0,932468.5012419552,14986397.45220542,7.542748749687569,12.436049067736889,260131.1733447511,467481.1461957523,1270310.622906336,326152.86493933445,2566468.1390517666,0.0,0.0,0.0,0.0,362966.8133103621,74230.46039413076,0.0
2022-05-25,6554962.97315558,30189.17,29321.43,29630.05,29508.27,0.0,0.0,1656927.486403308,14710303.92497331,17.05643343318542,14.02541685712799,101068.902448808,99425.7137553045,646034.1415260592,636894.8095876599,1536593.5065529002,0.0,0.0,0.0,0.0,477965.04150014056,3682.10017154,0.0
2022-05-26,22153070.866717428,29848.6,28060.72,29508.27,29188.71,24692.08586699788,555.57313648,1779654.3488938112,14227807.72410902,8.977278325754522,19.85189518435177,360623.9364692992,474483.870193894,1479196.395276575,193654.6921401039,7690716.683505941,2211.36032,0.0,0.0,0.0,641826.7526334696,53937.073632546,0.0
2022-05-27,14114694.089160385,29359.16,28251.91,29188.71,28597.33,0.0,0.0,1449936.6273419152,15510532.005323138,5.156314494649868,9.828944137559136,1725186.7867990169,1253449.0808049275,1566949.8073264111,939574.8128622222,1411997.424082605,0.0,0.0,0.0,0.0,632200.5829925206,4491.829543598686,0.0
2022-05-28,3199863.905936604,29234.85,28504.59,28597.33,29013.53,0.0,0.0,1604433.3516940428,15935400.7700254,13.477460172160509,8.878725248589907,47009.55494182873,192455.94756509745,240067.64149104813,122216.3373379866,645122.7271751044,0.0,0.0,0.0,0.0,642742.4889844314,0.0,0.0
2022-05-29,2204732.716053161,29548.72,28820.15,29013.53,29452.23,0.0,441.96171336,1649068.0963747122,15967010.90063742,1.30431669574173,8.46215253130701,250296.36272437725,158593.137435917,112551.047269448,244709.09671600105,283564.4796132976,0.0,0.0,0.0,0.0,90774.67191388411,0.0,0.0
2022-05-30,13674705.50329902,32161.5,29287.63,29452.23,31716.41,0.0,403493.411209422,1620517.1536813644,7698583.809826381,12.753016314418968,10.838204388140667,132650.69183889445,246567.51166290505,117366.74490631493,175666.89203789338,1056480.626767606,0.0,0.0,0.0,0.0,376553.2794367248,20327.638246977804,0.0
2022-05-31,5455331.86731824,32367.02,31203.31,31716.41,31782.16,0.0,256.9770782608,1175672.2735965692,8068853.357978204,9.301486742736842,7.059194947037594,308595.8426291215,259646.7133147968,94767.06894010968,90369.452579441,752168.5256115044,0.0,0.0,0.0,0.0,1184825.503881021,5.16073664,0.0
2022-06-01,10750406.890333334,31956.43,29324.1,31782.16,29789.58,2002.5041137174999,0.0,540007.3920188679,9767812.689168824,11.694379735279714,18.619322250893223,664952.1261229955,982092.2580622575,628327.7004055672,343819.1746341606,2183443.665852782,1480.2519474,0.0,0.0,0.0,941456.8093021936,1543.6836457668,0.0
2022-06-02,4234165.2258289205,30647.18,29574.16,29789.58,30439.63,0.0,1628.7608215977,783075.7305591403,9128347.573770212,8.214254754491288,14.9512182671854,356414.1544713127,379781.9975868308,83118.2321583119,209652.2472153568,719490.2205256575,0.0,0.0,0.0,0.0,170214.8913678019,212.48116002,0.0
2022-06-03,7963645.723358112,30676.7,29249.37,30439.63,29680.3,0.0,0.0,474511.7630686968,9806562.65805864,6.408139460490442,20.59305305138333,1504634.3011253192,69974.8797378287,917396.2819487416,103234.4360223038,1466122.5247652682,0.0,0.0,0.0,0.0,105189.4304098061,96.5660687838,0.0
2022-06-04,4408942.9889064105,29953.65,29466.57,29680.3,29845.48,0.0,0.0,1122684.5795119137,9042882.827388655,23.37380697642023,19.64406720194203,12442.948893085402,368377.76022429817,140615.2792270575,0.0,1459595.3559138612,0.0,0.0,0.0,0.0,76494.80958366899,19.3634978505,0.0
2022-06-05,2775695.0179782603,30151.31,29516.97,29845.48,29897.9,0.0,0.0,1167756.9326310474,9431237.219370352,6.814200605723053,7.121074528742487,757858.6840916661,59713.0885229433,221075.5276952867,316796.15820862044,212697.08313454216,0.0,0.0,0.0,0.0,35714.0433498118,706.2965366736,0.0
2022-06-06,7310670.435762824,31740.27,29876.22,29897.9,31353.78,53.95724679679808,560.5041818126,1990530.537499089,10282832.778979445,7.272197972903345,12.072453528104251,872572.8551477103,350472.59817373136,138651.47573894888,548000.3193686397,1374583.501743675,0.0,0.0,0.0,0.0,1197931.902876085,10307.147071188498,0.0
2022-06-07,15947565.159490203,31551.28,29210.15,31353.78,31111.75,1014.9365048306001,249.4206108,977205.4820901776,9867470.759856217,20.852373940110816,15.229896652648428,182314.28866995563,615403.767069571,383641.622896794,1186794.322303217,4655811.162018059,1787.9333545,0.0,0.0,0.0,217784.7025792964,15901.243587652214,0.0
2022-06-08,5520835.255076109,31305.48,29839.64,31111.75,30189.27,1121.5189276762999,0.0,1163030.7304951097,9734503.497001728,18.95208283172063,13.261349247264748,35990.20038374639,687889.8439096764,140546.5123135286,145671.31048850092,1478747.4950807772,0.0,0.0,0.0,0.0,298001.258137049,0.0,0.0
2022-06-09,3863309.527950744,30677.87,29924.47,30189.27,30082.94,0.0,0.0,1415472.1532424327,9646047.192501402,20.29331988192694,11.781692438808482,29759.8877029541,431335.8840298383,209231.66376531188,145557.0975758636,999912.8482450484,0.0,0.0,0.0,0.0,169907.8136968418,27942.128083012794,0.0
2022-06-10,17381687.39372425,30336.9,28839.92,30082.94,29067.38,12278.135039992601,0.0,3611309.463865508,11955240.845450358,17.986187538014963,18.35441187885638,56765.07159594653,1000485.523811811,1585204.4619326906,413531.70786382427,6350477.721270313,0.0,0.0,0.0,0.0,1536762.6487896156,132.043383936,0.0
2022-06-11,16119614.698013153,29414.37,28105.18,29067.38,28389.49,4125.7443665899,0.0,4842197.691578171,10298856.967411222,5.5625599540191,21.235996622727463,489542.17318840977,303743.286337756,344468.0648342645,183496.51550052955,5708813.571003238,0.0,0.0,0.0,0.0,816995.9129791402,0.0,0.0
2022-06-12,41967453.85033357,28519.32,26570.67,28389.49,26587.35,22150.765348225,0.0,2505414.723531886,2702465.720563638,8.273877794071714,18.309061141987097,1054395.033034612,1065617.4495367124,793067.4872419734,469016.4808173433,11769048.748296743,0.0,0.0,0.0,0.0,744590.377888308,121404.2409041457,0.0
2022-06-13,51984093.3361411,26871.6,21976.15,26587.35,22471.59,909561.3435758832,24567.76547233,2268004.8881348697,3143400.66918879,10.836714065101033,14.17799262419954,2349392.591528762,2372139.156716249,1523818.3343085472,705236.1208080773,14485535.431646788,6017.34768,0.0,0.0,0.0,4294291.894683759,20226.1673124442,0.0
2022-06-14,33059523.414706204,23214.28,20837.64,22471.59,22118.37,1744.0125626443,2169357.3775444888,1134997.1599924406,2666961.2271226663,7.378382022401019,10.748875430545922,2520034.9999404387,660326.3771340875,402202.9241046736,1895054.4309668173,5436815.836400984,0.0,0.0,0.0,0.0,4806424.627686711,4178.9260151262,0.0
2022-06-15,35860097.4007474,22743.84,20083.9,22118.37,22566.73,57633.83138698082,27292.919438352255,955202.3876703354,2839481.24659032,4.504428452282094,13.758635314984886,3093938.466987838,1040511.5229729876,487345.6938004477,2237660.395852418,10436604.636712711,0.0,0.0,0.0,0.0,609109.7359563576,21240.8716636934,0.0
2022-06-16,7547032.311005155,22961.17,20209.17,22566.73,20372.85,341.39421051989996,1239.710992086,1713290.3940522082,5615294.110454692,11.155668527773043,5.480899443754938,1357663.787681488,142278.23463575897,383203.276929268,323180.6490317739,3071912.2431209194,0.0,0.0,0.0,0.0,260230.79678994784,1997.602436544,0.0
2022-06-17,4894664.150585543,21330.5,20221.24,20372.85,20432.26,0.0,295.972698793,1469990.435126426,5972803.149807198,7.159598366139137,5.399190524440834,703079.6033505659,259898.3623545991,302635.545688919,196107.8041504215,597923.572606174,0.0,0.0,0.0,0.0,422766.389431426,22025.33792402888,0.0
2022-06-18,22820249.602119006,20722.69,17600.75,20432.26,18954.25,263834.61959822575,32669.5471294559,2728609.546973844,900531.372933601,11.58529772594229,7.690622252296878,2042964.062734512,661692.0818299563,335022.95048823126,322122.56569114013,5262723.2544191135,0.0,0.0,0.0,0.0,855398.4821892888,23375.07119418,0.0
2022-06-19,24737070.96246476,20776.87,17936.0,18954.25,20553.48,0.0,62907.60091070909,1856714.0159013728,3098476.830191397,15.646985045948094,11.170220080978895,860010.6106728188,1314338.9658034614,174729.68373519756,315408.821842321,9081952.206056934,0.0,0.0,0.0,0.0,1274694.090149986,10426.066064311628,0.0
2022-06-20,28368292.30014668,21016.02,19616.32,20553.48,20550.91,0.0,1103.0311837169884,1678724.0320951676,6993856.365503249,13.796660318087898,7.130110040373596,1757115.3415975182,198427.1051107162,2247795.226567084,2392980.5990527896,8815942.464925306,0.0,0.0,0.0,0.0,624087.4768394972,3080.99957456,3411.712158687042
2022-06-21,25551134.95305778,21694.7,20339.03,20550.91,20699.21,0.0,1433.6970691915178,1951767.2663645344,2152681.9654867155,14.653044261412168,18.446615468405447,229377.79475765768,2226918.4088221546,333239.1658471786,504285.076715276,6435490.199014194,0.0,0.0,0.0,0.0,760367.6151197377,1823.6333790990527,0.0
2022-06-22,9994062.6082722,20862.67,19756.23,20699.21,19956.16,682.05968902,0.0,2140639.67453672,1675493.4161505718,10.288060866920302,10.923750796425928,289440.3755680692,1039259.7150099558,614694.1752252339,401634.7271774399,1024230.4324600586,2000.9448,0.0,0.0,0.0,1438892.824048692,42720.0392646724,0.0
2022-06-23,5535856.884547791,21195.95,19870.07,19956.16,21098.41,0.0,1141.99693675,1879338.567042583,1918930.401843788,8.706540626548398,7.653321242735541,605980.2044616679,316142.4333291948,157948.94453749552,319132.4462316091,1225102.7852014273,0.0,0.0,0.0,0.0,132220.90061736255,2468.66699468,0.0
2022-06-24,9713169.801391505,21528.86,20717.47,21098.41,21219.46,0.0,0.0,2134725.834447361,1816191.0902547063,9.666900385897437,8.240467898215261,1049236.125900657,477141.6004137601,82176.83152068393,78896.00695595599,2744419.05235732,0.0,0.0,0.0,0.0,500715.03581861226,324.2256366107849,0.0
2022-06-25,3082182.938037985,21587.06,20902.05,21219.46,21474.19,0.0,0.0,1588268.241639855,1306013.6198735095,8.645769489013887,6.741129815599633,336137.32137685217,3469.45383499,30744.42301091055,58133.33254754471,417485.3072782028,0.0,0.0,0.0,0.0,166680.76681920077,123.33255694,0.0
2022-06-26,5079881.309020048,21855.84,20968.82,21474.19,21031.85,0.0,295.97279711,1806150.381067725,1517013.9109067274,12.331353701237616,15.64849061917701,290842.415629557,103497.06752814385,641824.7587222196,779023.7426711592,560834.5570937869,0.0,0.0,0.0,0.0,377367.6921767588,991.6359189420314,0.0
2022-06-27,13177510.064676443,21505.42,20553.32,21031.85,20718.16,0.0,0.0,1648089.6508795908,4759555.877977688,25.50259539776641,16.048781837315712,187906.6359080167,283244.3415120568,176211.58705013516,312498.0917800036,6925048.684957614,0.0,0.0,0.0,0.0,245345.0954849529,741.2140868573001,0.0
2022-06-28,41700024.27290597,21184.16,20179.52,20718.16,20251.96,8389.47457635496,348.58736289,6725671.669617898,1184643.400209175,13.565596484096606,28.054756369644483,235797.00676041067,200439.44942208708,251396.2522223912,114108.59953005351,20601780.1292826,0.0,0.0,0.0,0.0,196483.73395253907,1341.7357677935024,0.0
2022-06-29,20057649.64870588,20402.7,19844.86,20251.96,20094.16,637.0951734896,711.81568874,2265433.211807741,3698051.0718027153,19.696839673715484,16.56743530467088,486132.2796816903,415546.28133887134,144184.9116178221,219757.12719454736,7061341.321562021,0.0,0.0,0.0,0.0,727704.1589276545,743.3509220374287,0.0
2022-06-30,44528155.24972426,20138.96,18622.86,20094.16,19908.49,20278.314339895984,226460.47792791907,4991182.191185977,1184531.5214424415,20.373309267203137,24.436328603439776,462543.83185364347,234168.2229250165,684855.3176972981,465396.71564147616,20114288.292132907,0.0,0.0,0.0,0.0,405463.1670780583,3476.7920427169,0.0
2022-07-01,22313330.63647212,20817.65,18952.12,19908.49,19249.33,589.3484242579,75051.99559782007,3647810.860661168,999530.470492981,12.356543673854484,21.826689310870336,285725.8162595513,402048.962816713,306033.79559520574,159616.1797323829,8756028.15911292,0.0,0.0,0.0,0.0,482642.17081952846,384.0431626328,0.0
2022-07-02,3893200.6195124257,19419.25,18965.44,19249.33,19225.66,294.28560998030304,0.0,2141245.480261036,942630.4415187387,6.952850042450394,15.387591137818047,82420.16750116418,396569.775192889,117418.16441696195,149339.0316695344,315155.8643985943,0.0,0.0,0.0,0.0,103800.5921193082,164.00977057397236,0.0
2022-07-03,4495524.43894854,19617.18,18768.2,19225.66,19294.21,7269.898533367406,905.6968618799999,2423335.1937281503,1402806.668825162,13.105230587181724,13.542578460536362,261246.9021039153,249337.583765856,234812.10910393525,519917.2052377568,1078963.658285643,0.0,0.0,0.0,0.0,272484.93777298013,943.1623597913576,0.0
2022-07-04,10356482.268663876,20313.34,19036.44,19294.21,20212.81,0.0,11902.916102930612,3271602.331817191,1382097.9797548098,21.175183181497296,10.368461132134968,353609.4340654559,892104.7093130568,348106.09586623585,1109732.8824190528,2061567.7400318244,0.0,0.0,0.0,0.0,822815.7100882214,4083.787057435017,0.0
2022-07-05,9510210.976950204,20725.51,19284.32,20212.81,20158.69,855.04738178,4601.559429666706,3030869.9931301465,1429328.4326602188,10.540354240608435,10.737392758097254,317204.71528359194,487469.5219694104,254695.46581266512,255110.5404361692,2320480.336231286,0.0,0.0,0.0,0.0,1019673.7205774054,3160.245273746122,560.0
2022-07-06,6979908.246590332,20637.99,19749.93,20158.69,20545.04,318.00341481000004,0.0,2521607.735200827,1598348.6978597967,11.938753252192972,9.44731530239854,306868.6773080694,204804.90828575447,450378.7482873809,362648.742813152,1459964.4553495585,0.0,0.0,0.0,0.0,531575.1189557121,3592.4759306702,0.0
2022-07-07,12572171.052269336,21840.22,20242.62,20545.04,21611.8,0.0,7037.341663077299,3872925.966095804,2476506.1819615182,15.241968640495196,8.77297782445796,523112.04581423337,1311738.6613414246,379112.8986156311,354141.5116134706,3626934.0056222,0.0,0.0,0.0,0.0,1200375.849149051,5408.411477005492,0.0
2022-07-08,16031395.174276223,22377.17,21183.19,21611.8,21592.65,778.73602176,265155.4623844893,3494490.5000681244,3024836.699829509,13.654806602189703,8.041500469852465,1069920.1755502697,913688.1293483304,844865.2899842232,705891.5189123133,3779498.086516247,0.0,0.0,0.0,0.0,763744.5270673156,23037.385679564803,0.0
2022-07-09,4569155.694104814,21942.8,21328.96,21592.65,21582.17,0.0,0.0,3180853.126730389,4186804.828893748,22.111246234621383,10.378721852605093,61848.55805171511,30743.299099333835,897752.9985815922,34762.608473500004,1556855.6810426202,0.0,0.0,0.0,0.0,126670.81605875707,109.26360814,0.0
2022-07-10,21422940.00493064,21591.09,20671.26,21582.17,20846.53,6378.933976339999,0.0,3511503.632002718,15791405.356909718,16.24695941745246,12.884038657062645,67448.18816071005,122566.1117145175,308297.6326548262,144481.02436074513,9882915.464528998,0.0,0.0,0.0,0.0,6124644.543757659,28742.5539320172,0.0
2022-07-11,41917796.42759134,20852.04,19872.03,20846.53,19944.25,1123.3759781352,0.0,3917152.55928257,3427807.342638131,9.673224516345543,11.577449923939112,1228636.71385101,2112073.027329965,363805.518825029,2202698.824484107,3507696.1768894074,0.0,0.0,0.0,0.0,5539571.186029979,25442.22289031,0.0
2022-07-12,12847384.177417604,20036.49,19230.29,19944.25,19309.71,3464.9696423768,0.0,2578855.7071962385,1687018.3254680997,14.074041064832784,8.00414960938231,502296.00620487705,188635.3141897216,621602.113785393,204236.93984531212,2971688.215641686,0.0,0.0,0.0,0.0,395635.7816000263,54.78281361,0.0
2022-07-13,15494065.42447792,20274.83,18919.1,19309.71,20230.81,29623.532994012097,4004.1669427574916,1972502.4700946272,4454606.996965513,14.82114545010156,5.89947480045582,445134.3908413885,2262925.7006978057,371381.7479046198,483010.5238918199,4568838.163002796,0.0,0.0,0.0,0.0,498481.61907467584,197878.284023748,0.0
2022-07-14,25441200.42311798,20869.51,19620.06,20230.81,20577.38,294.3152487926,6812.33594804882,2214006.024181022,5199637.059160874,9.25444598790931,9.580568255712253,3244877.1947761765,157505.51548904515,870885.3198450523,3530078.8272417737,4166307.880707049,0.0,0.0,0.0,0.0,1244212.2816407678,0.0,0.0
2022-07-15,9386316.303323785,21185.15,20373.45,20577.38,20827.27,0.0,1849.3351722417995,2537580.557356748,5822347.018957019,4.0128061841710325,13.959149988093008,1276456.2051183288,227349.8824591867,842835.5626232114,587508.6286746401,1880524.023787268,0.0,0.0,0.0,0.0,351626.0954851915,0.0,0.0
2022-07-16,7834290.691019447,21574.75,20481.02,20827.27,21199.01,361.05605078,758.33634064,2402949.913442971,5378229.140440414,13.631475853346126,15.29764099057602,204819.755442915,147999.33081919124,762943.4042963252,476586.23004216497,1431931.6194717789,0.0,0.0,0.0,0.0,603441.5706515997,49.1735705595,0.0
2022-07-17,8999025.992707793,21658.47,20752.85,21199.01,20792.81,1580.322126076762,0.0,2627266.4142112825,6090309.321145602,15.615339039598355,15.8844125523475,94860.00356796624,2025329.1305266444,439921.0274761952,686911.2727229703,1408616.137899617,0.0,0.0,0.0,0.0,309876.18235433707,2197.5825429155,0.0
2022-07-18,60309251.491192535,22749.06,20760.73,20792.81,22447.39,1663.875,12622.096347624843,6179708.597142418,6246624.375702452,14.064626868758396,9.56742074920158,2975204.577240423,9257962.923228633,2528247.5346473283,2474454.4522426887,11995320.044741642,10454.169999999998,0.0,0.0,0.0,2738948.262978778,28412.3992607861,0.0
2022-07-19,35739160.64948043,23790.89,21588.2,22447.39,23399.91,0.0,62216.009025721825,4465626.581596836,5580705.331658898,15.05290451509189,13.80104083155311,590348.1103169557,4129416.17722276,2319357.987191241,931720.8111749924,6831406.268630087,0.0,0.0,0.0,0.0,1873895.580540728,3434.8598688877,0.0
2022-07-20,30142158.32816143,24276.14,22923.14,23399.91,23222.77,1547.43011461,19657.90466880177,4619445.570568768,3498711.323759885,11.02109947649646,9.216519247463546,1297541.187023285,2439848.179384008,1849450.411700192,667019.2034318562,4286439.4423208805,0.0,0.0,0.0,0.0,3559104.2606478813,7588.970109051279,0.0
2022-07-21,21110904.46181227,23419.67,22348.64,23222.77,23153.54,1296.3350294184002,576.5768625045,3666404.352774575,3925679.06411501,9.563581294477288,9.190205252429156,1109487.8246154643,2183593.090744084,1587782.3387847715,582576.2540995347,2494869.018548185,0.0,0.0,0.0,0.0,2174382.3251990443,159724.6401955122,0.0
2022-07-22,25116897.10868951,23749.68,22513.01,23153.54,22686.32,684.31871088,335.23204791,3914609.572749347,12777266.320998264,12.197268887573802,11.946895442251291,431519.36267547886,976053.4580811444,4296195.4774221545,3034826.4637875822,2978737.0674694995,0.0,4660000.0,0.0,0.0,729609.6250545171,1403.3382833851,0.0
2022-07-23,17307012.41073094,22997.6,21953.76,22686.32,22452.14,991.0877963393,0.0,4511172.279891728,17415118.335694138,14.689170836600692,14.41613785386246,367162.78530791536,540486.020194167,948478.1940122454,556280.609593118,4944022.809107952,0.0,0.0,0.0,0.0,3885711.3869634494,2571.7611057541,26000.0
2022-07-24,7156452.660245682,23012.74,22270.07,22452.14,22585.4,0.0,188.43346976,4556733.154987584,16684761.678635951,11.044255070998704,14.085265651840423,331151.9391154354,488566.5935687157,295364.56706144864,190161.5258099439,1524753.9818902155,0.0,0.0,0.0,0.0,401731.400865307,4098.430830610399,0.0
