,time,liquidate_long,liquidate_short,TradingVolume_usd,OpenInterest_long,OpenInterest_short,leverage_long,leverage_short,Less than 1.1X,1.1X - 5X,5X - 10X,10X - 15X,15X - 20X,20X - 25X,25X - 30X,30X - 35X,35X - 40X,40X - 45X,45X - 50X,More than 50X,high,low,open,close
91,2022-03-22,314356.0,48467.0,136766921,8021478.398986846,9866076.4535788,93.75641025641026,83.95081967213115,0.0,13064.375,8947.714285714286,11437.923076923076,4768.5,30376.63157894737,15899.875,8172.5,6552.285714285715,7288.0,1472.0,740540.9453551912,43287.39,40923.9,41043.9,42380.11
92,2022-03-23,203710.0,62295.0,80693071,6282325.597838822,6460719.891771559,79.47154471544715,100.84810126582279,0.0,3423.75,6920.8,9940.0,7380.0,34733.42857142857,16071.42857142857,4242.727272727273,3357.1428571428573,3080.0,0.0,529384.4304635761,43021.74,41806.4,42380.11,42904.1
93,2022-03-24,0.0,3360.0,56181935,6348941.331860512,7556761.062970912,85.51824817518248,72.02941176470588,0.0,9107.857142857143,24680.5,92353.54545454546,18487.266666666666,21318.473684210527,11681.818181818182,6537.0,15609.333333333334,26200.0,3060.0,445383.1570247934,44230.66,42653.71,42904.1,44006.77
94,2022-03-25,1292956.0,59320.0,104653405,19320271.61542152,8440115.621837264,106.11386138613861,67.8021978021978,0.0,7563.75,11670.333333333334,24895.947368421053,4185.076923076923,56197.1875,300516.2727272727,67977.5,91725.6,0.0,0.0,476301.6213592233,45112.71,43629.05,44006.77,44331.36
95,2022-03-26,1350.0,29400.0,33725838,9478222.970417146,11224484.172515322,80.16666666666667,79.98148148148148,0.0,0.0,17430.0,25381.25,1500.0,81316.55555555556,626813.3333333334,15633.75,0.0,0.0,0.0,404573.2763157895,44811.3,44108.04,44331.36,44542.31
96,2022-03-27,87981.0,0.0,95687327,11304921.086974004,16502541.671038698,99.84516129032258,78.05357142857143,0.0,11388.333333333334,9938.25,14397.642857142857,7345.909090909091,36186.9,2232.25,17943.4,1511.0,1476.0,1519.0,532002.779661017,46896.6,44449.41,44542.31,46842.14
97,2022-03-28,1437700.0,84000.0,90292770,10128886.455195129,8353319.152367761,92.7192118226601,95.15942028985508,0.0,11911.666666666666,10191.6,79573.80952380953,5553.0,23979.833333333332,12226.0,10095.0,2092.3333333333335,8035.428571428572,4049.8333333333335,352399.9317269076,48208.48,46669.19,46842.14,47128.71
98,2022-03-29,27600.0,394684.0,12257981,14513601.776365682,6785047.155252424,78.61643835616438,80.31683168316832,0.0,9404.5,11251.692307692309,96777.88235294117,13987.2,11368.8,6331.333333333333,14944.333333333334,0.0,7262.363636363636,2070.0,60953.48765432099,48054.67,47018.87,47128.71,47445.3
99,2022-03-30,967000.0,1205250.0,8849010,11243825.91304747,7771457.53612709,79.77358490566037,100.70588235294117,0.0,4352.5,10992.6,22698.727272727272,4640.454545454545,9825.454545454546,3450.0,20882.333333333332,46761.0,2173.3333333333335,15500.0,72280.65765765766,47690.62,46606.97,47445.3,47056.41
100,2022-03-31,1458978.0,179470.0,13100159,12479909.72266993,6587286.789422517,92.22033898305085,61.84782608695652,0.0,15028.870967741936,13905.208333333334,27244.545454545456,25057.272727272728,13345.285714285714,7965.75,4646.285714285715,54059.25,63865.6,37530.0,67382.04402515723,47599.87,45220.41,47056.41,45522.65
101,2022-04-01,2185588.0,271760.0,21491408,10289329.115998246,9988451.409073684,82.51381215469613,70.04511278195488,0.0,24902.222222222223,22897.666666666668,94646.66666666667,13455.0,93304.85185185185,47777.27272727273,81252.15384615384,97733.76923076923,256919.46666666667,4577.0,54894.6914893617,46726.2,44256.66,45522.65,46299.75
102,2022-04-02,25943.0,653390.0,14680009,8188028.2588433,7653858.039454609,79.61607142857143,97.0752688172043,0.0,43077.0,32755.14285714286,62176.0,2930.0,23640.0,123067.42857142857,12129.2,24278.333333333332,89747.69230769231,0.0,80154.05555555556,47208.84,45655.15,46299.75,45822.28
103,2022-04-03,2144500.0,0.0,7183184,12176015.71606512,7810527.315036964,82.93846153846154,74.2051282051282,0.0,27092.5,27092.5,15238.90909090909,6058.0,79970.5,129375.0,2212.5,4900.0,193800.0,0.0,89339.53225806452,47432.6,45565.57,45822.28,46414.26
104,2022-04-04,2235553.0,2700.0,9046925,15172028.455618387,6533760.3116900325,89.77372262773723,89.93023255813954,0.0,75151.25,169318.375,4378.0,4814.571428571428,9357.0,8987.5,28937.25,4900.0,1520.0,4704.0,57652.82677165354,46893.71,45136.03,46414.26,46609.36
105,2022-04-05,4804982.0,133538.0,21941270,14959296.426354663,7879275.520192518,83.73015873015873,60.2037037037037,0.0,23651.81818181818,55546.055555555555,6574.0,3646.1739130434785,16433.833333333332,1500.0,107620.0,7210.0,9645.142857142857,121440.625,132765.29166666666,47187.66,45382.83,46609.36,45501.58
106,2022-04-06,5180587.0,993000.0,31230386,7398091.207986056,14042270.017017182,88.04700854700855,79.0,0.0,12540.625,13378.904761904761,7169.130434782609,5534.545454545455,8261.6875,4625.777777777777,33876.818181818184,9900.0,8016.4,5933.0,152555.83248730964,45518.32,43129.76,45501.58,43177.78
107,2022-04-07,154317.0,2990.0,17986402,8524874.753578555,6993700.129826081,77.21476510067114,75.20689655172414,0.0,11255.0,13119.90909090909,7923.1875,79232.0,44665.625,23323.0,1774.8,17103.333333333332,16458.4,5460.625,117731.77857142857,43894.7,42766.45,43177.78,43466.21
108,2022-04-08,101175.0,204000.0,8377878,6490106.717208237,9550408.95675049,73.9171974522293,64.08450704225352,0.0,25078.75,34386.93103448276,4565.0,0.0,10181.90909090909,25306.25,11664.545454545454,2340.0,4690.222222222223,0.0,52392.395348837206,43982.39,42123.42,43466.21,42273.38
109,2022-04-09,14616.0,320970.0,5488515,8852474.261145238,7244724.908827322,75.0,88.65853658536585,0.0,24720.0,26356.777777777777,86905.0,4032.0,3500.0,51300.0,7765.714285714285,3705.0,0.0,0.0,88151.0925925926,42813.04,42136.04,42273.38,42768.61
110,2022-04-10,15359.0,48000.0,4818049,7535478.755510408,9236470.205783203,50.83673469387755,64.9090909090909,0.0,35393.333333333336,26582.727272727272,79588.0,2064.0,9816.42857142857,0.0,1470.0,3666.0,10609.555555555555,2194.1666666666665,57040.0,43442.48,41921.59,42768.61,42153.77
111,2022-04-11,1429634.0,647094.0,22287473,8225651.222148038,7418882.098562597,73.47670250896057,76.28289473684211,0.0,13868.235294117647,18037.235294117647,21435.53125,6113.243243243243,22508.571428571428,10984.0,40589.7,2276.6666666666665,4774.888888888889,4085.1428571428573,71265.19928825623,42422.86,39229.4,42153.77,39536.71
112,2022-04-12,395988.0,17683.0,43278500,9170321.30645332,7349656.285951057,89.7375,83.63636363636364,0.0,22377.777777777777,17332.0,2069.1666666666665,1909.923076923077,20165.333333333332,1508.0,41030.769230769234,11362.0,9333.333333333334,1965.0,223562.4814814815,40673.93,39266.86,39536.71,40086.66
113,2022-04-13,2450515.0,109605.0,19614717,13339975.922987454,7199524.864723117,68.70175438596492,76.64356435643565,0.0,35310.0,24938.736842105263,154886.66666666666,16947.869565217392,45305.0,3883.5,230328.0,5574.0,11375.25,1927.0,88947.67065868263,41538.17,39591.74,40086.66,41150.33
114,2022-04-14,138570.0,5550.0,12411268,8964911.603745705,7912168.592902271,88.89719626168224,92.15,0.0,27172.14285714286,27172.14285714286,20558.2,1485.0,7614.666666666667,0.0,22405.428571428572,210482.0,12758.166666666666,111361.2,89796.62037037036,41503.56,39587.14,41150.33,39951.63
115,2022-04-15,56085.0,0.0,3411664,9422286.909550335,7285748.497453487,82.26388888888889,65.78181818181818,0.0,18888.333333333332,10546.454545454546,9940.0,22070.833333333332,2807.3636363636365,3899.6,9048.0,7595.0,6800.0,130878.0,32464.943661971833,40800.76,39779.2,39951.63,40563.69
116,2022-04-16,4185.0,0.0,817491,8193119.026764648,7475675.716981639,96.64583333333333,88.1923076923077,0.0,0.0,86408.0,13373.333333333334,12337.25,2655.0,2475.0,2043.75,0.0,19520.0,2401.0,11037.444444444445,40698.01,40019.08,40563.69,40392.55
117,2022-04-17,17855.0,0.0,818562,8147058.003272803,8422347.865868544,103.66129032258064,64.58695652173913,0.0,11152.0,11291.285714285714,5607.8,6876.75,13231.0,2912.0,15030.0,3724.0,10680.0,38778.0,5180.1466666666665,40602.63,39563.9,40392.55,39688.16
118,2022-04-18,571655.0,56140.0,3512034,8656020.02859939,7540040.10509572,103.84353741496598,91.93283582089552,0.0,26559.0,24846.76923076923,12557.555555555555,13784.333333333334,5246.285714285715,4464.2,7380.0,4480.0,10680.0,0.0,12489.991031390135,41096.46,38569.14,39688.16,40811.03
119,2022-04-19,196000.0,4140.0,9144079,9415024.245813727,7957818.94730406,104.25714285714285,88.9,0.0,21808.0,20163.833333333332,17233.25,3742.5,31821.5,4154.0,7326.0,3366.2,0.0,1457.0,61032.25179856115,41755.93,40588.12,40811.03,41504.44
120,2022-04-20,12500.0,14609.0,3961098,8504583.444507025,7589752.847133055,115.6304347826087,70.27118644067797,0.0,21933.5,18391.846153846152,8655.111111111111,3860.285714285714,10529.25,23443.666666666668,1948.0,5563.333333333333,1480.0,1457.0,33081.12621359223,42208.1,40919.04,41504.44,41375.35
121,2022-04-21,1077585.0,132643.0,19611471,8383062.124989724,13111919.26048166,80.64942528735632,77.22448979591837,0.0,37379.583333333336,28525.0,10807.42857142857,2618.277777777778,6320.0,53419.375,4119.866666666667,19938.23076923077,45180.0,16820.333333333332,108364.28301886792,42996.5,39864.73,41375.35,40490.97
122,2022-04-22,1504925.0,30656.0,10067417,8585795.067351706,8039514.888069211,71.70526315789473,78.07407407407408,0.0,62440.0,53104.545454545456,34143.333333333336,2278.5,4410.833333333333,5256.5,2893.5555555555557,7863.636363636364,1505.0,4216.0,109146.8313253012,40794.73,39190.22,40490.97,39716.04
123,2022-04-23,0.0,2900.0,636870,9288359.420277804,8803726.195114454,73.82051282051282,86.66666666666667,0.0,0.0,0.0,1760.0,5791.0,5726.666666666667,30587.5,3870.0,5343.0,9744.0,0.0,13899.457142857143,39988.54,39305.67,39716.04,39445.97
124,2022-04-24,69674.0,21300.0,1660032,9476674.63899321,8724150.692663476,79.04166666666667,106.57142857142857,0.0,373875.0,125669.0,98695.0,25779.8,4465.0,13396.6,8550.0,13147.0,4831.0,2700.0,15271.274509803921,39943.44,39044.29,39445.97,39466.26
125,2022-04-25,53845.0,10662.0,5575506,8714110.305606477,8095961.936719065,83.14912280701755,82.67391304347827,0.0,18986.666666666668,19670.846153846152,56958.0,6313.333333333333,3426.190476190476,5891.833333333333,3422.0,0.0,5296.8,2610.0,36763.67692307692,40590.8,38234.7,39466.26,40437.52
126,2022-04-26,127550.0,209232.0,3886541,8957128.852168513,8478409.04062105,69.88,77.67088607594937,0.0,22241.071428571428,20601.25,24970.333333333332,5856.875,86932.28571428571,10470.444444444445,6801.428571428572,1520.0,5047.5,0.0,17086.8785046729,40797.85,37726.59,40437.52,38117.39
127,2022-04-27,9190.0,7620.0,3587694,10861707.06072843,8395177.66971964,75.52380952380952,72.57142857142857,0.0,8594.736842105263,8214.904761904761,18460.733333333334,58415.0,265080.0,7425.0,2265.0,1715.0,0.0,0.0,19027.635135135137,39465.62,37900.6,38117.39,39252.04
128,2022-04-28,227030.0,84600.0,4004804,10537302.283810733,9860925.298587056,44.05263157894737,67.1969696969697,0.0,110726.25,72106.71428571429,23061.58620689655,62475.444444444445,13724.703703703704,17673.75,21419.0,1482.0,14680.636363636364,0.0,23262.73015873016,40386.5,38892.1,39252.04,39749.75
129,2022-04-29,120030.0,36600.0,2359476,10199497.108528458,10253419.8740858,75.3225806451613,51.484848484848484,0.0,31836.25,32184.222222222223,13422.451612903225,7286.714285714285,8219.628571428571,4585.0,2220.0,2520.0,20792.0,1472.0,13050.913978494624,39922.6,38179.15,39749.75,38594.22
130,2022-04-30,5920.0,191200.0,3201150,9248925.868799437,10049462.81302113,72.37837837837837,74.15384615384616,0.0,102695.0,73941.28571428571,33596.2,148650.0,2269.090909090909,44178.57142857143,12561.09090909091,2286.0,6876.666666666667,1472.0,18833.963414634145,38788.01,37607.77,38594.22,37650.13
131,2022-05-01,60608.0,0.0,5059396,8916563.272255853,9489164.49326223,76.76190476190476,90.51685393258427,0.0,12483.125,8452.384615384615,5502.5,13293.75,1961.7777777777778,26538.923076923078,29384.285714285714,6812.0,13305.0,0.0,23752.36526946108,38668.0,37461.76,37650.13,38480.53
132,2022-05-02,3720.0,34026.0,3855664,12179550.52531571,9174669.94487277,71.7,89.5,0.0,1613.3333333333333,1613.3333333333333,58526.666666666664,5517.111111111111,33953.333333333336,1562.5,1991.0,5145.0,203080.0,3431.0,34377.36507936508,39155.96,38057.31,38480.53,38513.01
133,2022-05-03,21800.0,33681.0,28753446,12402027.406977149,9352747.004172755,74.61344537815125,80.46987951807229,0.0,6651.666666666667,6259.076923076923,94108.18181818182,6160.4,34491.125,59737.6875,59143.17647058824,0.0,114900.0,1485.0,203698.16666666666,38644.5,37519.23,38513.01,37725.38
134,2022-05-04,1282751.0,41916.0,16017276,11068276.75401956,9986655.926725456,81.94736842105263,64.32142857142857,0.0,26372.30769230769,18169.81818181818,25743.4375,9258.75,6506.375,29661.51851851852,15112.0,7441.0,2546.6666666666665,56051.666666666664,78135.3908045977,40004.37,37665.8,37725.38,39680.21
135,2022-05-05,626937.0,14795.0,9202090,11065112.915639192,9719164.592231767,66.5631067961165,55.336363636363636,0.0,44217.96296296296,31161.85,28345.870967741936,54350.42105263158,36990.94736842105,70895.36363636363,38393.083333333336,3611.0,3091.2727272727275,4809.666666666667,24078.494047619046,39831.19,35616.74,39680.21,36546.86
136,2022-05-06,52540.0,146457.0,7398338,16331185.198872056,11358045.736284615,51.016304347826086,62.226950354609926,0.0,23351.25,23351.25,13305.102040816326,11462.8,4358.533333333334,187425.7142857143,27806.285714285714,2899.3333333333335,4067.3333333333335,1616.9,9685.847133757961,36654.02,35318.86,36546.86,36009.89
137,2022-05-07,29186.0,143244.0,7511902,15969194.098235743,11392144.773178136,83.39473684210526,81.5754716981132,0.0,76056.25,54466.666666666664,16660.30769230769,5630.555555555556,27901.333333333332,60316.2,107247.84615384616,1476.0,2700.0,1605.0,23144.921985815603,36129.02,34837.06,36009.89,35469.21
138,2022-05-08,37733.0,26967.0,7631191,17073841.143777966,12623983.655970942,76.32369942196532,82.16923076923077,0.0,11767.5,9490.25,22649.6,20892.8,8677.5,30745.739130434784,4860.909090909091,1480.0,4359.5,0.0,30686.86559139785,35503.12,33732.4,35469.21,34033.77
139,2022-05-09,106696.0,47629.0,31099390,14624492.538888076,15356067.242679588,83.11985018726591,75.57505773672055,0.0,44963.82352941176,40851.26315789474,53404.94736842105,62677.375,41267.53125,155080.24137931035,33980.73684210526,56286.36363636364,181922.8947368421,187090.0,27946.474137931036,34229.57,30068.1,34033.77,30076.9
140,2022-05-10,32225.0,35040.0,9494609,16698836.27238912,12033249.755676802,75.87832699619771,80.02316602316603,0.0,13226.666666666666,12675.815789473685,10088.925925925925,13700.0625,36084.74285714285,12522.5,29304.0,55474.0,9846.538461538461,8429.42857142857,16871.461773700306,32625.41,29836.19,30076.9,31013.12
141,2022-05-11,579865.0,46085.0,18311227,15445885.436505752,11262433.769016406,60.683229813664596,67.6555023923445,0.0,38621.145833333336,36678.03921568627,24755.7,5238.33962264151,36213.97222222222,18412.5,21099.473684210527,2228.3,3771.0,15182.714285714286,45806.9964664311,32136.04,28087.41,31013.12,29017.21
142,2022-05-12,864630.0,138177.0,34098001,24349431.254320897,8629209.067895347,71.36159600997506,62.675115207373274,0.0,23275.845070422536,21111.524390243903,34538.95384615385,41614.15625,14148.136363636364,52888.91379310345,19122.223880597016,38289.357142857145,12941.777777777777,4966.928571428572,50305.88768898488,30085.67,25835.61,29017.21,28915.72
143,2022-05-13,0.0,2490.0,414821,19511444.66448365,8128065.2412713,35.833333333333336,51.48148148148148,0.0,2258.75,3894.4285714285716,23336.0,60867.666666666664,5666.666666666667,0.0,4410.0,0.0,0.0,1619.0,5760.0,30964.26,28700.17,28915.72,29244.83
144,2022-05-14,0.0,16200.0,3452645,19983555.98521585,8746276.501223784,75.72619047619048,49.22330097087379,0.0,25401.0,29418.1875,2511.5454545454545,19949.428571428572,58248.125,69875.45454545454,7188.333333333333,1521.0,11640.0,1574.5,13629.695652173914,30274.18,28588.99,29244.83,30050.31
145,2022-05-15,0.0,27690.0,8251785,20574113.69104489,10484514.934084171,65.72043010752688,56.42372881355932,0.0,25294.090909090908,21203.739130434784,10569.44,28664.0,35553.0,92082.90909090909,27216.428571428572,200567.5,7560.0,3277.714285714286,47179.86486486487,31406.35,29462.91,30050.31,31296.11
146,2022-05-16,752175.0,12275.0,20812176,22999174.55996393,9714716.582806064,58.464864864864865,80.18666666666667,0.0,7559.090909090909,8829.076923076924,25209.777777777777,8613.90322580645,12119.75,48606.818181818184,24581.444444444445,2890.5384615384614,9593.0,3042.6,100634.31147540984,31296.19,29104.45,31296.11,29838.5
147,2022-05-17,34325.0,169761.0,4629044,22765145.273182783,9195739.716073671,68.22292993630573,53.55696202531646,0.0,12708.703703703704,12708.703703703704,13651.375,10241.416666666666,4299.2,89143.4,9924.32142857143,4286.0,5681.3125,1819.157894736842,15186.59509202454,30744.47,29434.76,29838.5,30415.91
148,2022-05-18,769534.0,21244.0,5661584,20619816.31259304,10697294.575446622,73.45045045045045,70.01176470588236,0.0,8617.4,8770.333333333334,24058.608695652172,3783.3225806451615,34032.0,50157.954545454544,13104.333333333334,1833.4285714285713,3619.0,1810.4583333333333,13495.468619246862,30673.66,28610.2,30415.91,28667.29
149,2022-05-19,33475.0,17900.0,2878138,16224555.142206654,9473861.205833092,68.50925925925925,61.566265060240966,0.0,7614.565217391304,7342.148148148148,13294.8,20841.3,3924.842105263158,19791.666666666668,3899.4285714285716,3593.909090909091,11883.636363636364,30130.0,9475.710344827587,30505.0,28653.17,28667.29,30282.48
150,2022-05-20,151044.0,33100.0,3576236,28481819.6344468,17733119.413075276,70.94148936170212,77.1917808219178,0.0,7172.708333333333,7288.678571428572,13273.70588235294,12737.75,4445.555555555556,11088.888888888889,6620.117647058823,5145.0,7093.333333333333,15987.153846153846,11620.846560846561,30725.44,28698.31,30282.48,29166.15
151,2022-05-21,81190.0,4900.0,2020291,27581779.24313328,15816660.73337465,73.39240506329114,61.0,0.0,102808.125,76554.09090909091,2574.0,14113.833333333334,2377.25,4584.090909090909,4772.5,6795.0,3794.285714285714,6222.0,9408.264367816091,29613.15,28924.28,29166.15,29410.72
152,2022-05-22,53030.0,95492.0,1534161,21272573.50353789,9163341.079447877,90.72058823529412,86.55,0.0,26224.285714285714,26224.285714285714,4672.5,8163.0,6735.0,8508.0,10320.166666666666,0.0,4214.0,5667.5,8725.102564102564,30454.36,29219.51,29410.72,30264.29
153,2022-05-23,52413.0,12604.0,2604693,21780348.28089795,11691864.1654002,80.0625,73.21495327102804,0.0,6217.857142857143,4819.909090909091,9904.413793103447,8773.8,17392.823529411766,5361.0,6516.2,8508.333333333334,2888.0,1470.0,9091.915789473684,30634.84,28861.27,30264.29,29075.68
154,2022-05-24,163833.0,33420.0,3917580,20160831.957177367,14906936.664312117,86.46043165467626,70.54166666666667,0.0,0.0,0.0,13094.875,4533.333333333333,12032.833333333334,4340.8,17121.1,11533.8,2609.75,0.0,19858.522012578618,29800.48,28629.55,29075.68,29630.05
155,2022-05-25,469740.0,27720.0,5108767,16200986.177879307,10086378.448409855,92.26470588235294,88.52222222222223,0.0,24925.0,24925.0,21848.545454545456,9351.142857142857,14195.1,24500.0,9420.0,37684.0,2686.0,2124.6,24840.00581395349,30189.17,29321.43,29630.05,29508.27
156,2022-05-26,124200.0,1967790.0,11647878,16366271.186063992,12067055.854275215,103.88888888888889,94.49743589743589,0.0,0.0,0.0,55723.84848484849,21372.0,5980.571428571428,11824.166666666666,11161.714285714286,3320.75,10924.0,0.0,28087.87116564417,29848.6,28060.72,29508.27,29188.71
157,2022-05-27,707416.0,32700.0,7057798,16484357.775933543,9733740.576172017,63.848214285714285,72.89915966386555,0.0,0.0,0.0,47375.4,25135.0,8233.333333333334,33281.25,61850.83870967742,90775.625,49607.58823529412,0.0,12795.918181818182,29359.16,28251.91,29188.71,28597.33
158,2022-05-28,0.0,2100.0,4502426,15999789.443218531,10319132.104770305,76.91379310344827,78.94117647058823,0.0,0.0,0.0,33702.21428571428,1485.0,5920.0,121752.25,44289.0,191340.0,129052.375,0.0,17681.2,29234.85,28504.59,28597.33,29013.53
159,2022-05-29,88900.0,579510.0,3894079,16724839.226939917,9890257.208385114,73.58536585365853,96.93103448275862,0.0,0.0,0.0,31804.833333333332,20090.0,2610.0,0.0,83508.0,0.0,7712.0,0.0,43677.8717948718,29548.72,28820.15,29013.53,29452.23
160,2022-05-30,0.0,41200.0,7634949,16330624.16745515,12564611.647887502,80.3936170212766,81.69822485207101,0.0,5310.0,5310.0,14002.166666666666,3740.625,20024.130434782608,4516.666666666667,4343.222222222223,3920.0,30654.666666666668,0.0,39266.030674846625,32161.5,29287.63,29452.23,31716.41
161,2022-05-31,414121.0,41240.0,11217152,15638556.330440115,11039558.407582864,88.325,67.25252525252525,0.0,1495.0,1495.0,46235.0,4313.0,17749.466666666667,17350.333333333332,159272.3076923077,38010.0,80534.42857142857,1507.5,46804.0,32367.02,31203.31,31716.41,31782.16
162,2022-06-01,962769.0,10180.0,29307805,16490279.58597008,11203910.47408268,68.97196261682242,54.10084033613445,0.0,5300.0,5300.0,15692.07142857143,4935.1875,16811.113636363636,19897.363636363636,59739.13043478261,0.0,8728.8,0.0,150726.38372093023,31956.43,29324.1,31782.16,29789.58
163,2022-06-02,104990.0,10710.0,4236562,18519596.326415893,13153196.351398764,63.57575757575758,61.215384615384615,0.0,0.0,0.0,16659.633333333335,4450.0,35170.90909090909,5450.0,74132.0,3430.0,0.0,0.0,39022.380281690144,30647.18,29574.16,29789.58,30439.63
164,2022-06-03,707916.0,209520.0,14554666,16893694.988487065,11178587.38725409,96.9047619047619,77.65079365079364,0.0,0.0,0.0,19020.153846153848,1640.0,2550.0,6215.714285714285,23320.571428571428,0.0,0.0,8412.666666666666,116089.66386554622,30676.7,29249.37,30439.63,29680.3
165,2022-06-04,10050.0,143408.0,3148835,17318422.258089427,11207153.413454255,89.9,90.01694915254237,0.0,0.0,0.0,57735.333333333336,2965.6666666666665,16267.5,7375.0,7337.0,8736.0,0.0,0.0,24118.494252873563,29953.65,29466.57,29680.3,29845.48
166,2022-06-05,112120.0,294198.0,4465131,17089506.26571419,11229698.571849464,85.34,88.44827586206897,0.0,0.0,0.0,18609.846153846152,1485.0,13575.2,0.0,16491.166666666668,4368.0,9966.666666666666,4462.0,26596.278911564626,30151.31,29516.97,29845.48,29897.9
167,2022-06-06,4534568.0,131640.0,39950922,21193831.49861588,11085399.685623078,82.44148936170212,79.06766917293233,0.0,0.0,0.0,36940.77272727273,2263.714285714286,20033.032258064515,5682.375,46700.57142857143,1199275.0,43110.857142857145,1488.0,176472.66666666666,31740.27,29876.22,29897.9,31353.78
168,2022-06-07,1394410.0,179288.0,25880621,17762040.066212818,10161302.074788634,76.20134228187919,94.21575342465754,0.0,0.0,0.0,22145.647058823528,4329.3125,30156.297872340427,13583.0,10484.833333333334,86905.86666666667,7143.571428571428,305636.5714285714,49007.33937823834,31551.28,29210.15,31353.78,31111.75
169,2022-06-08,4799606.0,229454.0,26107586,15200121.460325278,10458462.820386594,79.72781065088758,61.94845360824742,0.0,0.0,0.0,28703.6,43595.61111111111,39937.77777777778,86872.33333333333,15715.454545454546,368941.25,5476.0,584347.8333333334,108137.6975308642,31305.48,29839.64,31111.75,30189.27
170,2022-06-09,424460.0,0.0,8893765,16490196.921580588,11076733.759647887,77.72649572649573,92.23913043478261,0.0,11130.0,11130.0,33355.71428571428,93475.33333333333,26265.714285714286,2450.0,2940.0,0.0,132603.33333333334,0.0,58627.26724137931,30677.87,29924.47,30189.27,30082.94
171,2022-06-10,183605.0,2700.0,6677177,13838344.525051773,11969278.89403809,65.46315789473684,71.63888888888889,0.0,9970.0,9970.0,16203.386363636364,10580.0,21338.6,4717.0,18482.25,3535.0,100960.0,2231.0,32289.598639455784,30336.9,28839.92,30082.94,29067.38
172,2022-06-11,42453.0,5640.0,1778774,13223905.995985592,12061722.045259468,79.72121212121212,74.88,0.0,0.0,0.0,9199.628571428571,8138.777777777777,14025.636363636364,4912.5,10250.888888888889,3430.0,10906.666666666666,0.0,6203.509316770186,29414.37,28105.18,29067.38,28389.49
173,2022-06-12,523632.0,39524.0,10143385,13498307.884736665,12528870.17145907,86.57591623036649,88.3954802259887,0.0,0.0,0.0,81111.82051282052,42986.40909090909,18067.25,12823.8,1485.0,0.0,65480.0,373320.0,14307.378787878788,28519.32,26570.67,28389.49,26587.35
174,2022-06-13,1187763.0,62170.0,30084993,17573957.33330697,12631720.319582555,72.02601156069365,77.87206266318537,0.0,11181.0,11181.0,60302.931623931625,33143.88461538462,7941.2692307692305,49337.61538461538,75205.74193548386,150797.0,7046.315789473684,559544.0,35165.75550660793,26871.6,21976.15,26587.35,22471.59
175,2022-06-14,681128.0,78620.0,34286771,15128477.15171184,12402121.369375763,81.90127388535032,76.36591478696742,0.0,0.0,0.0,29003.44578313253,5887.37037037037,8739.142857142857,7019.0,13423.0,59256.92307692308,14824.066666666668,154816.5,59942.336842105266,23214.28,20837.64,22471.59,22118.37
176,2022-06-15,117428.0,77920.0,23984723,18537846.635944016,12222825.544470577,67.7483870967742,58.849557522123895,0.0,0.0,0.0,12920.4375,4741.2558139534885,7127.75,24215.8125,40391.0,12240.888888888889,11742.392857142857,29123.714285714286,58472.14893617021,22743.84,20083.9,22118.37,22566.73
177,2022-06-16,13100.0,11042.0,5331600,16705693.29919199,11070757.123370782,71.7847533632287,49.7122641509434,0.0,0.0,0.0,6194.441558441558,9433.483870967742,3703.7391304347825,19402.38888888889,4354.6578947368425,7867.363636363636,2013.9285714285713,4826.6,17837.00469483568,22961.17,20209.17,22566.73,20372.85
178,2022-06-17,62192.0,55238.0,14560214,15341482.487260984,10886606.061285716,67.65384615384616,63.73913043478261,0.0,0.0,0.0,8728.066666666668,6350.181818181818,17891.75,2041.6666666666667,2307.3333333333335,3836.8,29538.4,2009.0,90533.1059602649,21330.5,20221.24,20372.85,20432.26
179,2022-06-18,37020.0,274972.0,17395222,15434231.115313768,11482238.521980064,77.6,70.02787456445994,0.0,0.0,0.0,10186.212765957447,4734.1875,11346.8,20172.11111111111,26624.217391304348,7609.0,162791.14285714287,1742.6,36964.65846153846,20722.69,17600.75,20432.26,18954.25
180,2022-06-20,47570.0,80368.0,2508630,15320756.243538717,11266172.934756504,62.642857142857146,64.19576719576719,0.0,0.0,0.0,8778.333333333334,3695.125,8717.95,1646.6666666666667,2755.1,2549.375,11793.454545454546,11718.0,10143.423312883435,21016.02,19616.32,20553.48,20550.91
181,2022-06-21,1350.0,80281.0,11898075,15203334.46382693,10741890.153133145,62.0377358490566,60.9390243902439,0.0,0.0,0.0,9240.153846153846,4528.214285714285,7587.357142857143,5031.535714285715,10897.333333333334,2383.8333333333335,3176.8,11399.42857142857,84805.19379844962,21694.7,20339.03,20550.91,20699.21
182,2022-06-22,17200.0,5930.0,8828709,15495776.150408208,11559960.890145306,51.51204819277108,49.795918367346935,0.0,0.0,0.0,14438.472727272727,4393.137931034483,17293.71052631579,4121.835443037975,5361.403846153846,3523.5454545454545,3663.0,235676.25,43204.07692307692,20862.67,19756.23,20699.21,19956.16
183,2022-06-23,7670.0,109484.0,5731944,15207454.687233089,11794775.125874918,60.32142857142857,65.98237885462555,0.0,0.0,0.0,7123.333333333333,9049.625,38116.333333333336,12898.25,50548.22580645161,5358.666666666667,3523.153846153846,1881.0,15053.227027027027,21195.95,19870.07,19956.16,21098.41
