,time,OpenInterest_long,OpenInterest_short,TradingVolume_usd,liquidate_short,liquidate_long,high,low,open,close
248,2022-08-02,4029646.377323601,5403820.143439833,2157895.021951321,0.0,0.0,23451.58,22668.87,23271.57,22991.49
249,2022-08-03,4027442.9570419034,5375289.3018626375,1286768.166869385,0.0,0.0,23615.71,22695.67,22991.49,22825.25
250,2022-08-04,4057134.975897195,5343333.479728691,1320376.8282771884,0.0,0.0,23228.89,22418.27,22825.25,22622.99
251,2022-08-05,4005153.3915006025,5368942.654716939,1788998.6735661125,0.0,0.0,23473.92,22590.7,22622.99,23319.22
252,2022-08-06,4057280.958608321,5333437.34686174,451497.6216292133,0.0,0.0,23350.56,22922.93,23319.22,22956.4
253,2022-08-07,4006517.705627354,5342230.347561083,473648.0204299702,0.0,0.0,23400.38,22854.01,22956.4,23179.86
254,2022-08-08,3875359.2726166113,5340479.896783971,1322246.0770065375,0.0,0.0,24244.59,23162.43,23179.86,23817.72
255,2022-08-09,4030591.1296980893,5336334.934508368,886277.5874364936,0.0,0.0,23923.56,22881.18,23817.72,23156.66
256,2022-08-10,3796963.696335324,5360478.55636509,2316707.8711216208,197.5138639561888,194.0668913291454,24216.73,22674.6,23156.66,23959.67
257,2022-08-11,3802207.0997486417,5363541.791777614,2504770.2615891392,0.0,0.0,24895.61,23867.0,23959.67,23943.36
258,2022-08-12,3770765.414409641,5450101.252850765,1390355.2651927501,0.0,0.0,24458.75,23609.84,23943.36,24412.17
259,2022-08-13,3815484.6383494143,5497774.206872073,1315659.484391424,0.0,0.0,24892.27,24306.08,24412.17,24449.86
260,2022-08-14,3840944.0792043684,5479761.828063808,1040406.4096931218,0.0,0.0,25012.36,24160.64,24449.86,24313.71
261,2022-08-15,3863164.2832960016,5345253.725115622,2302916.1011673035,2537.986906360684,1253.311441954075,25203.38,23783.19,24313.71,24101.69
262,2022-08-16,3859968.0314390813,5303082.119232618,1694536.5194398593,0.0,0.0,24247.12,23673.2,24101.69,23858.64
263,2022-08-17,3949891.3348200386,5283005.057101507,2688447.205972154,0.0,0.0,24442.02,23185.14,23858.64,23338.03
264,2022-08-18,4006047.7467752844,5294716.997712206,1219037.1900025404,0.0,0.0,23595.74,23115.03,23338.03,23201.51
265,2022-08-19,4402565.964714858,5479850.280066935,4097582.63564561,11523.098211390541,6538.656363906058,23202.7,20801.31,23201.51,20833.43
266,2022-08-20,4316450.4904492935,5449599.388751327,1614887.4195838382,0.0,0.0,21361.45,20772.5,20833.43,21142.06
267,2022-08-21,4281209.584083334,5469156.262496233,1066234.2141317537,0.0,0.0,21744.02,21074.63,21142.06,21514.79
268,2022-08-22,4285926.793845097,5475836.663756797,1297460.0747609073,0.0,0.0,21524.9,20908.27,21514.79,21399.66
269,2022-08-23,4264260.340150211,5455357.809974114,790027.1662253421,0.0,0.0,21675.25,20896.83,21399.66,21520.62
270,2022-08-24,4170509.74044278,5469860.91805098,1183459.2270261704,0.0,0.0,21879.03,21154.75,21520.62,21369.05
271,2022-08-25,4115575.0115062413,5465021.217102551,711274.4435988457,0.0,0.0,21811.37,21314.81,21369.05,21565.47
272,2022-08-26,4436282.456381335,5465494.378679536,3210931.668393568,588.9317020079731,326.52769096228184,21856.85,20121.8,21565.47,20247.99
273,2022-08-27,4451707.701425782,5451558.678762184,1324562.1310870796,2875.2238036636363,1423.631591317177,20363.82,19828.05,20247.99,20038.42
274,2022-08-28,4572412.380733725,5466640.24831656,715674.1478643112,258.21436374957943,128.58352580021173,20155.59,19527.69,20038.42,19554.08
275,2022-08-29,4369522.430981498,5485696.220212584,1357390.0211710145,0.0,0.0,20415.53,19548.16,19554.08,20292.37
276,2022-08-30,4426768.207710815,5455193.9386051735,1851563.6719044978,0.0,0.0,20574.12,19548.55,20292.37,19813.51
277,2022-08-31,4402770.134193331,5460667.762106595,1583906.7020030722,0.0,0.0,20483.64,19804.19,19813.51,20050.28
278,2022-09-01,4381094.573216907,5463747.325858569,1438546.0773795368,2.2327347879446835,2.205170047624191,20204.51,19571.05,20050.28,20129.93
279,2022-09-02,4412685.92468178,5456746.609691651,1333982.2159187878,0.0,0.0,20439.1,19760.56,20129.93,19957.44
280,2022-09-03,4421954.878777941,5457818.809845816,484157.00141847285,0.0,0.0,20052.13,19659.2,19957.44,19834.79
281,2022-09-04,4388434.983488702,5455757.026489891,607516.6667740061,0.0,0.0,20022.47,19591.33,19834.79,20003.46
282,2022-09-05,4439230.057393787,5445469.938119013,535455.018121552,0.0,0.0,20051.73,19638.59,20003.46,19793.29
283,2022-09-06,4620753.129752683,5409704.9790818095,2299400.671039305,4856.287988602641,3279.534830473116,20177.38,18707.09,19793.29,18791.95
284,2022-09-07,4532866.6665766975,5453690.522805815,1275362.4351438202,332.7030659314263,167.68273448887257,19458.77,18559.15,18791.95,19287.52
285,2022-09-08,4479149.716491309,5421356.245772088,1208843.249516457,0.0,0.0,19452.91,19023.78,19287.52,19321.77
286,2022-09-09,4144835.6590070543,5520860.049223854,3681704.4286656464,65588.21384483266,129888.37417756542,21559.78,19299.24,19321.77,21369.73
287,2022-09-10,4185989.1375568896,5588803.612653755,1383803.9313321188,0.0,0.0,21807.62,21138.54,21369.73,21655.13
288,2022-09-11,4166530.6343090814,5566147.272841554,1202141.099985799,0.0,0.0,21850.77,21366.74,21655.13,21836.45
289,2022-09-12,4085757.705834808,5684879.660150386,2835262.196809454,0.6514873477442384,0.6434442940683837,22482.54,21567.71,21836.45,22400.52
290,2022-09-13,4545639.396549139,5643708.8380138045,5399881.572089791,8309.433047342516,4102.406693725357,22767.89,19914.37,22400.52,20173.77
291,2022-09-14,4532479.012545033,5657078.732355514,2324069.3091886756,0.0,0.0,20530.34,19652.44,20173.77,20233.68
292,2022-09-15,4650079.1365449345,5644640.852404561,2315240.600296909,0.0,0.0,20333.61,19529.68,20233.68,19700.15
293,2022-09-16,4597641.19079429,5632215.240056681,1262472.083354964,0.0,0.0,19889.64,19346.99,19700.15,19804.02
294,2022-09-17,4537241.747274297,5647604.395608097,720095.0530010113,0.0,0.0,20189.93,19756.39,19804.02,20118.35
295,2022-09-18,4690525.43802601,5610529.786500238,1245240.9558952474,2070.867775891064,2163.4452979839393,20120.58,19345.98,20118.35,19417.72
296,2022-09-19,4556661.181627888,5586327.648673604,2999445.653513491,45106.05594268549,34105.64473193383,19681.29,18292.38,19417.72,19541.28
297,2022-09-20,4688160.41976032,5577487.251682901,2350868.563532058,0.0,0.0,19634.28,18735.87,19541.28,18879.95
298,2022-09-21,4652948.121372292,5480789.913261326,4290420.250547067,1486.1706611504733,894.786528737266,19744.77,18189.92,18879.95,18468.05
299,2022-09-22,4478937.588163771,5501819.743105452,2458878.1562615195,0.0,0.0,19509.87,18366.46,18468.05,19405.96
300,2022-09-23,4469305.02174616,5458763.045260686,2046129.1294215308,0.0,0.0,19500.17,18540.64,19405.96,19291.13
301,2022-09-24,4559702.042973248,5466157.643882666,878034.3980396435,0.0,0.0,19308.47,18813.25,19291.13,18924.39
302,2022-09-25,4609320.832661785,5481362.994086404,947058.1026530575,0.0,0.0,19172.03,18652.6,18924.39,18809.94
303,2022-09-26,4525796.993073921,5485103.855275552,1858839.4487707333,0.0,0.0,19316.15,18689.2,18809.94,19230.96
304,2022-09-27,4575431.735262633,5483834.638118168,3423299.2872213274,7809.208230089867,13973.445837752175,20377.45,18832.07,19230.96,19081.4
305,2022-09-28,4511934.589326947,5498891.11908947,3241427.791909346,3.386510359659636,3.3441789801638904,19774.99,18494.71,19081.4,19412.67
306,2022-09-29,4336042.684569122,5658115.277023074,3405510.896093448,0.0,0.0,19641.07,18848.01,19412.67,19593.46
307,2022-09-30,4389532.741446668,5579801.869317759,3423625.2561601563,0.0,0.0,20180.46,19201.02,19593.46,19425.63
308,2022-10-01,4371563.011246657,5535278.059036922,642660.7969947224,0.0,0.0,19482.38,19188.77,19425.63,19313.96
309,2022-10-02,4416045.723801237,5497582.195963437,883949.4766104355,0.0,0.0,19394.33,18929.91,19313.96,19058.15
310,2022-10-03,4297603.1647538915,5589729.778255215,1867011.2949675547,0.0,0.0,19697.23,18988.8,19058.15,19632.35
311,2022-10-04,4242285.677448027,5757400.915630125,2589943.4698341913,2601.514769451232,5139.159895040117,20459.26,19499.64,19632.35,20344.58
312,2022-10-05,4243043.501041869,5674641.3139913995,2471691.681524898,0.0,0.0,20366.34,19757.31,20344.58,20160.74
313,2022-10-06,4259000.362137168,5605708.440439761,2800614.3014900866,0.0,0.0,20449.46,19866.54,20160.74,19965.12
314,2022-10-07,4375559.720876882,5576252.987643217,2391295.7241157894,50.31639646739848,49.68744151155599,20058.36,19331.73,19965.12,19532.81
315,2022-10-08,4407496.72181404,5588574.20455634,535537.4194534943,115.76809807748982,57.160593427608205,19625.41,19273.73,19532.81,19419.32
316,2022-10-09,4368144.487591963,5552173.399468453,494330.5123941509,0.0,0.0,19558.67,19325.6,19419.32,19442.41
317,2022-10-10,4449748.291870219,5545222.885820065,965485.2635104568,507.34296128156086,250.9578677706924,19526.12,19052.64,19442.41,19131.36
318,2022-10-11,4407180.366688584,5531462.523601644,1240111.765117864,0.0,0.0,19263.78,18858.74,19131.36,19058.29
319,2022-10-12,4354159.159602791,5520004.860280818,638516.1206128953,0.0,0.0,19231.72,18977.33,19058.29,19154.85
320,2022-10-13,4271104.476706566,5578742.179744083,3080425.9872474372,2220.0109969809528,1126.472544539252,19504.63,18229.27,19154.85,19378.91
321,2022-10-14,4329970.444997438,5558725.313071396,2313443.3263483443,263.9795855527433,260.679840733334,19946.24,19085.87,19378.91,19182.01
322,2022-10-15,4344668.274175739,5532334.38760951,386302.83585063403,0.0,0.0,19226.15,18989.54,19182.01,19069.72
323,2022-10-16,4292095.002462508,5554541.007127088,624568.7539761079,0.0,0.0,19424.55,19065.87,19069.72,19264.26
324,2022-10-17,4244008.981693389,5605260.564238124,1070784.20726563,0.0,0.0,19676.02,19159.47,19264.26,19550.49
325,2022-10-18,4300698.33074149,5569925.626134887,1369892.17255193,0.0,0.0,19698.1,19095.12,19550.49,19330.29
326,2022-10-19,4358844.245192104,5550657.170013423,772048.754628012,0.0,0.0,19359.2,19075.49,19330.29,19123.89
327,2022-10-20,4392300.195803871,5552395.596657835,1038731.8366729246,0.0,0.0,19339.65,18927.42,19123.89,19043.54
328,2022-10-21,4352748.29279786,5563550.686799038,1313226.3736908848,0.0,0.0,19248.63,18696.2,19043.54,19166.4
329,2022-10-22,4349462.942622032,5575743.550726897,174931.31682736386,0.0,0.0,19254.68,19116.62,19166.4,19207.57
330,2022-10-23,4262408.397018891,5632123.6843334185,829775.0591977695,0.0,0.0,19687.8,19081.67,19207.57,19572.6
331,2022-10-24,4369553.288879352,5604430.003377701,1040776.3950308365,0.0,0.0,19593.09,19164.18,19572.6,19331.06
332,2022-10-25,4156349.999853395,5664561.10221844,2302215.5303329253,317.031080092505,628.2782468911489,20414.92,19243.03,19331.06,20087.18
333,2022-10-26,4028904.875811689,5660334.776762831,3350330.9687475013,1118.5475227790378,2147.968108320848,21013.26,20059.27,20087.18,20776.76
334,2022-10-27,4259367.191175264,5534538.127909081,2277995.138093947,0.0,0.0,20876.24,20207.09,20776.76,20295.28
335,2022-10-28,4106694.284578939,5499254.869977933,1446772.3965088355,0.0,0.0,20751.67,20031.32,20295.28,20599.89
336,2022-10-29,4082100.0988446325,5524889.396808074,1278997.7119461265,0.0,0.0,21064.84,20564.11,20599.89,20820.19
337,2022-10-30,4095420.3307679407,5484716.0192713775,735679.3509335928,0.0,0.0,20936.41,20523.41,20820.19,20630.65
338,2022-10-31,4089642.6346637476,5462232.205044809,1221753.2936656224,0.0,0.0,20833.31,20242.91,20630.65,20492.56
339,2022-11-01,4083770.55149201,5463010.713825217,684744.1917105553,0.0,0.0,20684.6,20336.33,20492.56,20480.27
340,2022-11-02,4177776.4616908063,5445832.601601568,1758763.7581257832,0.0,0.0,20801.56,20061.18,20480.27,20150.33
341,2022-11-03,4164563.309351429,5433823.2877324615,752811.8484042974,0.0,0.0,20385.92,20040.32,20150.33,20207.99
342,2022-11-04,4048042.9222050053,5596565.853868023,2072692.9483403023,1749.4206764275925,3464.4688450329113,21295.37,20182.9,20207.99,21150.6
343,2022-11-05,4034108.7011425816,5615432.016433604,777010.2232073408,152.8246119526086,301.8111683893461,21471.49,21085.76,21150.6,21301.57
344,2022-11-06,4093009.079400503,5584229.508830013,585874.1179301506,0.0,0.0,21363.27,20893.65,21301.57,20910.59
345,2022-11-07,4159453.7713239915,5559000.9342845585,1108304.9593229878,0.0,0.0,21066.63,20395.49,20910.59,20593.73
346,2022-11-08,4459656.061968368,5543282.343445871,13431131.928422278,10399.02194380696,8277.908999640627,20672.25,17452.87,20593.73,18544.7
347,2022-11-09,4497509.624813028,5577443.175732623,8398060.45634935,12533.339602500306,8688.868819475874,18581.64,15546.97,18544.7,15820.02
348,2022-11-10,4300225.1179086575,5478794.901441437,3475407.7028095084,7557.5396863410115,14144.185168730686,18113.28,15674.81,15820.02,17559.67
349,2022-11-11,4345170.664845905,5482005.090974539,2020040.027287099,0.0,0.0,17644.1,16383.43,17559.67,17007.72
350,2022-11-12,4333043.59789065,5472668.623460797,623505.5733522061,0.0,0.0,17067.53,16603.78,17007.72,16773.9
351,2022-11-13,4394261.3058005255,5477620.689548984,549360.7024469802,0.0,0.0,16921.72,16235.01,16773.9,16307.47
352,2022-11-14,4342902.217334616,5480944.645561816,1940707.6805753384,225.38595949648277,111.15892102937953,17157.81,15797.71,16307.47,16592.04
353,2022-11-15,4336405.244365196,5499731.346013523,1066939.946963247,0.0,0.0,17091.76,16509.15,16592.04,16879.14
354,2022-11-16,4387501.67216206,5537460.442385547,956309.340396948,0.0,0.0,16988.63,16373.11,16879.14,16648.05
355,2022-11-17,4319134.10954471,5703535.445481554,895529.5486265587,0.0,0.0,16731.41,16405.81,16648.05,16680.21
356,2022-11-18,4329674.155394506,5727879.507494433,514642.26141190453,0.0,0.0,16975.14,16531.77,16680.21,16677.95
357,2022-11-19,4343843.599727751,5749206.033731172,384275.2089793152,0.0,0.0,16798.75,16539.01,16677.95,16683.72
358,2022-11-20,4379525.001621435,5744297.367109379,657367.5923423328,19.64614711015913,19.40057027128215,16730.0,16169.2,16683.72,16253.6
359,2022-11-21,4423640.776386025,5761193.744391934,1278000.3687197077,1727.2353956131678,854.9500979761143,16272.47,15480.69,16253.6,15760.19
360,2022-11-22,4344003.310908935,5755077.647044128,943117.7233948695,0.0,0.0,16277.08,15600.3,15760.19,16198.25
361,2022-11-23,4358596.33233915,5858687.799283239,1015524.7015243359,6422.875764783211,6343.581002255024,16676.49,16144.79,16198.25,16590.98
362,2022-11-24,4362938.363865431,5957588.348213222,709542.3365300831,0.0,0.0,16787.9,16453.52,16590.98,16588.46
363,2022-11-25,4294150.913660018,6039708.467578532,850368.9602216156,0.0,0.0,16605.86,16336.71,16588.46,16508.33
364,2022-11-26,4329741.1298165005,6052452.083868651,597836.6447963349,0.0,0.0,16687.21,16382.61,16508.33,16451.53
365,2022-11-27,4350571.047896878,6070385.949954204,650770.340632891,0.0,0.0,16587.18,16401.91,16451.53,16420.87
366,2022-11-28,4400105.569710327,5981883.3883965695,1178737.8685976665,0.0,0.0,16477.82,16000.76,16420.87,16207.01
367,2022-11-29,4316222.497250902,6007717.257709617,767275.5955455598,0.0,0.0,16528.39,16096.7,16207.01,16431.79
368,2022-11-30,4214125.320405423,6312897.912748672,1419165.3619106791,78.06596316336663,154.18596944815638,17216.6,16424.76,16431.79,17162.35
369,2022-12-01,4220894.825941013,6224991.25208228,889229.262361363,0.0,0.0,17255.22,16865.92,17162.35,16978.64
370,2022-12-02,4227341.641129644,6279503.724219357,762259.257396219,0.0,0.0,17102.08,16827.01,16978.64,17094.49
371,2022-12-03,4278795.137901346,6274804.358159967,546025.4550220184,0.0,0.0,17152.49,16868.66,17094.49,16888.31
372,2022-12-04,4223427.68505849,6394822.6363363955,734769.7304556208,0.0,0.0,17194.4,16884.91,16888.31,17111.76
373,2022-12-05,4342504.16719301,6427174.849312914,1186019.9247272091,2109.944039918072,4164.2596226654005,17409.45,16879.12,17111.76,16966.84
374,2022-12-06,4297101.882272084,6466348.446376977,893282.2171083882,0.0,0.0,17101.02,16917.86,16966.84,17086.52
375,2022-12-07,4329531.114431417,6434849.020049739,630324.9212996647,0.0,0.0,17126.91,16713.28,17086.52,16837.85
376,2022-12-08,4274191.270718653,6602853.703932364,846390.4794986789,0.0,0.0,17286.64,16757.86,16837.85,17226.02
377,2022-12-09,4292591.960869656,6585300.243223678,615786.4744551497,0.0,0.0,17319.38,17077.4,17226.02,17126.85
378,2022-12-10,4289387.237647343,6597982.739965763,251379.34887972724,0.0,0.0,17221.25,17102.71,17126.85,17129.19
379,2022-12-11,4334319.854195289,6596341.692374257,349428.327240475,0.0,0.0,17259.64,17080.42,17129.19,17094.83
380,2022-12-12,4322116.621120279,6674088.752774681,806034.2338475449,0.0,0.0,17239.13,16881.75,17094.83,17208.66
381,2022-12-13,4224384.341528038,6812871.314394416,1694265.3315286585,426.50634636117076,651.1282585016548,17945.07,17096.23,17208.66,17775.32
382,2022-12-14,4318517.7122607455,7022089.3704998735,2236844.781345845,3725.4040163023365,7233.45710892971,18344.32,17684.33,17775.32,17801.37
383,2022-12-15,4380904.07403947,7005584.68989925,960598.2007654083,0.0,0.0,17853.72,17296.89,17801.37,17359.21
384,2022-12-16,4467136.496934293,6981483.765716969,1285001.3761408732,1349.783442180704,666.5708609596333,17520.63,16611.58,17359.21,16658.44
385,2022-12-17,4409767.539929661,7158539.58130543,920178.7995836873,0.0,0.0,16794.06,16593.68,16658.44,16780.55
386,2022-12-18,4410827.324425107,7257214.7058464335,668537.6133670757,0.0,0.0,16830.84,16673.02,16780.55,16742.74
387,2022-12-19,4464157.124903095,7332762.001440907,1015494.7148098602,303.97715982332085,150.0372732247924,16813.47,16350.32,16742.74,16442.79
388,2022-12-20,4375996.210534482,7401649.494594443,1309183.1688796282,0.0,0.0,17028.68,16404.94,16442.79,16901.12
389,2022-12-21,4406606.100231671,7342897.10436361,552232.4404990134,0.0,0.0,16922.92,16737.8,16901.12,16821.13
390,2022-12-22,4401059.85619551,7385840.672878302,750628.6169252914,0.0,0.0,16860.78,16571.31,16821.13,16816.01
391,2022-12-23,4391621.2782019805,7349181.607896684,714065.5189634553,0.0,0.0,16907.78,16763.01,16816.01,16780.97
392,2022-12-24,4389599.021240869,7455042.106634191,530811.7727517021,0.0,0.0,16857.81,16779.49,16780.97,16837.16
393,2022-12-25,4386319.765687996,7602102.54742335,738137.0588065009,0.0,0.0,16850.93,16736.37,16837.16,16829.1
394,2022-12-26,4373662.510463818,7704558.241022736,668270.9309367936,0.0,0.0,16926.73,16796.91,16829.1,16916.07
395,2022-12-27,4390023.779436625,7798134.0894106645,1068174.6184626617,0.0,0.0,16960.3,16606.04,16916.07,16700.54
396,2022-12-28,4453422.977001971,7958902.518163031,1327814.6239664753,0.0,0.0,16767.99,16471.35,16700.54,16540.47
397,2022-12-29,4418162.476786179,8090014.453642585,932014.449321454,0.0,0.0,16650.11,16487.13,16540.47,16631.24
398,2022-12-30,4405728.82107953,8153861.305010769,969233.9110536851,0.0,0.0,16637.25,16364.76,16631.24,16599.47
399,2022-12-31,4393701.036054612,8153532.164835371,461899.1981131038,0.0,0.0,16625.46,16487.05,16599.47,16531.31
400,2023-01-01,4394592.788214029,8214326.372040205,417513.7380973779,0.0,0.0,16619.82,16502.85,16531.31,16613.87
401,2023-01-02,4376516.434912661,8219436.88727472,546931.4663270832,0.0,0.0,16768.07,16544.15,16613.87,16670.08
402,2023-01-03,4387586.4586287225,8268643.743903157,697473.1983512234,0.0,0.0,16766.7,16605.01,16670.08,16670.16
403,2023-01-04,4355687.209325175,8314517.4218799425,984727.7361744764,0.0,0.0,16972.62,16651.02,16670.16,16846.82
404,2023-01-05,4368918.880746759,8400391.964269688,923212.4146067634,0.0,0.0,16869.84,16764.64,16846.82,16825.87
405,2023-01-06,4366660.435909732,8608662.490268618,1380091.432066443,0.0,0.0,17013.77,16687.42,16825.87,16946.16
406,2023-01-07,4375618.078122723,9067712.005947012,2193604.1648492455,0.0,0.0,16972.62,16905.39,16946.16,16942.73
407,2023-01-08,4338332.387306421,9259500.014794791,1051398.079967067,0.0,0.0,17132.21,16913.28,16942.73,17115.81
408,2023-01-09,4353823.632256377,9370613.396828707,2937618.899195525,2575.408739361166,5084.261337546995,17387.59,17103.2,17115.81,17179.03
409,2023-01-10,4352606.871161772,9473028.982099181,1042759.8846630009,0.0,0.0,17484.36,17148.57,17179.03,17442.44
410,2023-01-11,4354019.973980612,9678824.76107074,1641591.3205332228,1286.1419625427457,2547.150723579568,17986.45,17324.71,17442.44,17938.0
411,2023-01-12,4462284.258655279,9778113.35649784,4097998.8859665184,4814.055378832993,8857.751850004499,19092.31,17906.4,17938.0,18849.0
412,2023-01-13,4646453.73038554,9975565.063485932,3528648.3606883404,18503.414655081673,36557.00510974008,19992.23,18717.45,18849.0,19932.05
413,2023-01-14,4760909.165228678,9710671.274569258,4257457.754337691,131077.95300472184,138098.5109605044,21255.15,19895.77,19932.05,20954.52
414,2023-01-15,4803335.608356208,9742816.192408836,1370180.7670577858,0.0,0.0,21047.91,20575.44,20954.52,20878.94
415,2023-01-16,4811571.510801524,9874784.629143795,2270559.749712639,17262.536900028084,34226.78466527346,21438.83,20635.89,20878.94,21188.92
416,2023-01-17,4823175.763064748,9899581.826192468,1941107.3986780595,932.5898052877666,1764.666585781645,21555.18,20866.41,21188.92,21136.12
417,2023-01-18,4875342.088361588,9792428.332163787,2626171.614403413,30806.45954913638,61030.916661937474,21624.6,20411.68,21136.12,20678.47
418,2023-01-19,4789755.344528494,9798821.028788025,717822.400359661,0.0,0.0,21180.98,20670.44,20678.47,21082.28
419,2023-01-20,4777425.073224313,9725423.135624358,1586744.3718319181,80886.547663338,105892.23447243846,22724.89,20884.26,21082.28,22676.2
420,2023-01-21,4771101.482052552,9707193.061204663,1450485.3140492586,33368.164698064356,53116.99503630068,23327.14,22465.82,22676.2,22789.92
421,2023-01-22,4765419.924362631,9659627.578166548,1153351.9461761024,0.0,0.0,23072.22,22343.13,22789.92,22714.99
422,2023-01-23,4764151.608790128,9690056.57687666,1632183.0322211103,0.0,0.0,23154.59,22585.74,22714.99,22917.47
423,2023-01-24,4839072.981036482,9676473.35538247,1427843.9779590447,0.0,0.0,23159.62,22485.0,22917.47,22637.8
424,2023-01-25,4744482.903591233,9663227.47163369,1746985.3428394964,7130.240882408199,14157.093749276115,23801.04,22354.6,22637.8,23066.28
425,2023-01-26,4814113.736134037,9667407.129233047,1214700.084771727,0.0,0.0,23268.02,22870.4,23066.28,23009.15
426,2023-01-27,4784714.977459824,9624903.580633301,1809480.3069028428,0.0,0.0,23485.53,22594.06,23009.15,23077.75
427,2023-01-28,4788442.259612628,9634014.420414638,341052.54979683354,0.0,0.0,23181.57,22895.7,23077.75,23031.02
428,2023-01-29,4854219.4986346625,9767953.792591086,1699065.5623899838,7449.142084370528,14755.00779355359,23948.42,22981.04,23031.02,23747.26
429,2023-01-30,4850711.401967426,9772194.82448225,1811819.8504074207,0.0,0.0,23796.62,22577.01,23747.26,22833.34
430,2023-01-31,4792567.843213337,9771219.320354212,1185294.0173062016,5.023527883976e-06,4.961046824396e-06,23271.14,22725.41,22833.34,23129.7
431,2023-02-01,4780289.7223129505,9787351.449434895,908677.0412338149,19.303086916788388,38.17833669416283,23799.9,22792.33,23129.7,23730.52
432,2023-02-02,4978615.647973711,9729189.749123428,1779079.97594424,4219.280741861494,8278.893357309114,24229.18,23423.04,23730.52,23470.8
433,2023-02-03,4992638.845350902,9767132.947364405,1023691.0019161598,0.0,0.0,23709.93,23230.74,23470.8,23437.21
434,2023-02-04,5018602.09435148,9757218.316306982,426494.19649473723,0.0,0.0,23582.26,23268.8,23437.21,23332.1
435,2023-02-05,4980635.769286508,9782807.466265801,1192493.0740443454,0.05744360153966319,0.02837250361062445,23429.68,22796.98,23332.1,22940.79
436,2023-02-06,4973483.494544521,9780844.416450934,1601237.9277201344,153.0452790456524,75.76422975512382,23147.93,22655.5,22940.79,22761.44
437,2023-02-07,4905872.5772490995,9836077.269315582,1580229.365548395,0.0,0.0,23343.29,22752.6,22761.44,23252.78
438,2023-02-08,5001136.950290085,9853618.985348893,992124.8732769823,0.0,0.0,23407.79,22688.45,23252.78,22961.13
439,2023-02-09,5118702.704367167,9843414.243958004,1744735.360062981,1116.1909214681361,618.3779216268277,23000.67,21741.16,22961.13,21807.55
440,2023-02-10,5129038.8004959775,9833335.733264685,855798.5820161453,382.4858103157487,246.61223027912726,21940.0,21495.4,21807.55,21634.86
441,2023-02-11,5081468.710563053,9835119.873011906,236753.1042385332,0.0,0.0,21897.19,21611.54,21634.86,21862.19
442,2023-02-12,5117757.966864598,9845493.467490507,537388.8063616055,0.0,0.0,22081.41,21659.69,21862.19,21790.14
443,2023-02-13,5056361.782855949,9867293.87538261,1224589.1605783019,45.95538606913863,25.324281761663222,21895.37,21407.31,21790.14,21787.77
444,2023-02-14,5022745.599528179,9845069.298338572,1105362.1326543617,0.0,0.0,22308.02,21587.95,21787.77,22208.56
445,2023-02-15,5008825.896689379,9953995.17307543,1858362.254218551,31318.27744849809,62066.76815421897,24338.52,22059.91,22208.56,24332.21
446,2023-02-16,5016216.673369614,9896478.843224404,3144673.1344000427,101144.03775584773,200452.79347452702,25233.22,23522.57,24332.21,23533.22
447,2023-02-17,4847982.6890295455,9907674.833726294,2675821.2832494406,0.0,0.0,25012.32,23368.98,23533.22,24578.28
448,2023-02-18,4843555.41323873,9876159.198199792,699848.9502397612,0.0,0.0,24854.76,24454.5,24578.28,24638.27
449,2023-02-19,4799797.414839818,9815990.237586597,1177090.1167932008,0.0,0.0,25175.28,24253.13,24638.27,24287.53
450,2023-02-20,4817779.850375323,9921034.908793774,1977658.0582083554,0.0,0.0,25098.8,23873.19,24287.53,24838.09
451,2023-02-21,4911814.704462692,9911010.070832789,1951949.8625016618,0.0,0.0,25216.35,24168.6,24838.09,24450.5
452,2023-02-22,4876693.525616837,9961763.778273748,2261627.8051682063,135.5113490675979,67.48163821294095,24471.79,23597.76,24450.5,24186.92
453,2023-02-23,4892466.18837255,9907741.614935689,2338049.453505082,29.99964524888632,29.62927925815933,24595.08,23629.29,24186.92,23941.1
454,2023-02-24,4927424.949345683,9898522.467511576,1887706.1695058455,5.8597999334031865,5.786552434235647,24125.33,22830.91,23941.1,23189.78
455,2023-02-25,4956097.425546163,9938141.500288583,682070.173117246,128.91456291336334,63.776406016661774,23218.2,22809.19,23190.14,23168.68
456,2023-02-26,4866348.014748434,9968054.846822696,966009.1998090532,0.0,0.0,23671.2,23068.22,23168.68,23557.29
457,2023-02-27,4915882.773172809,9904848.495989865,1888638.3606602037,0.0,0.0,23884.1,23148.47,23557.29,23492.86
458,2023-02-28,4964234.878202097,9912443.957499098,1386475.6519037758,0.0,0.0,23595.27,23038.65,23492.86,23137.23
459,2023-03-01,4882587.730018381,9928841.368080959,1733393.282622201,0.0,0.0,23980.02,23036.22,23137.23,23642.8
460,2023-03-02,5017650.764524061,9919104.903478052,1103704.2619479091,0.0,0.0,23794.81,23210.39,23642.8,23467.23
461,2023-03-03,5058464.398243225,9923418.25055065,1672766.3781540138,2246.8992461789394,1116.4777335790793,23477.22,22134.9,23467.23,22360.92
462,2023-03-04,4988436.835618948,9875237.941813407,373793.65187137574,253.27594317732974,125.08841476365932,22410.68,22177.19,22360.92,22353.23
463,2023-03-05,4935610.630339241,9854016.584445693,847262.0644509535,0.0,0.0,22638.92,22243.05,22353.23,22434.09
464,2023-03-06,4922337.830712015,9840328.325937271,693684.0900466258,0.0,0.0,22595.33,22311.67,22434.09,22410.79
