time,open,close,low,high,TradingVolume_binance,liquidate_long_binance,liquidate_short_binance,OpenInterest_long_binance,OpenInterest_short_binance,TradingVolume_bybit,liquidate_long_bybit,liquidate_short_bybit,OpenInterest_long_bybit,OpenInterest_short_bybit,TradingVolume_GMX,liquidate_long_GMX,liquidate_short_GMX,OpenInterest_long_GMX,OpenInterest_short_GMX,TradingVolume_perp,liquidate_long_perp,liquidate_short_perp,OpenInterest_long_perp,OpenInterest_short_perp,TradingVolume_GNS,liquidate_long_GNS,liquidate_short_GNS,OpenInterest_long_GNS,OpenInterest_short_GNS
2023-04-16,28309.4,30286.6,28153.6,31059.0,3183894.8569963886,17674114.007600002,29418477.451899983,3031011784.7766,3031011784.7766,943849.7789974996,8083560.210399999,5124984.5292,1666264381.1694,1666264381.1694,824955890.2681259,11199.996557056991,2896643.3633298636,85938221.82509892,19554951.581118867,18157956.862327423,94329.22396317068,68930.39607542145,5303698.647537485,10218442.786519015,5960325.0,3483.0,372875.0,63711020.06312846,30217096.08654976
2023-04-23,30286.6,27576.0,27100.0,30480.0,3636658.1019976563,29251468.701500013,20446051.216699995,2852032633.2,2852032633.2,1127053.8449965403,10841156.842300005,9392617.067200001,1516971441.6784,1516971441.6784,657227981.2417064,18763754.803495176,1960.6788520452462,37840348.119281806,31405818.55978281,16098844.31759362,616.8374851710958,1249.2455184326755,5384654.063989879,10124483.476169506,36754338.0,605308.0,528332.0,40686500.79052145,46231038.74603894
2023-04-30,27575.9,29223.0,26919.3,30048.2,4470760.185999999,24322344.266000003,36131206.59659994,2877922975.005,2877922975.005,1365755.3789999597,18725544.241600003,18449839.200899992,1491738300.051,1491738300.051,502627952.42493886,4772031.4699378265,251121.3403737984,26895395.232323512,9095661.861144183,22711294.602558203,1109.7299777828352,1765.8576959588547,5510042.922496725,10188575.209250633,50762417.0,4586849.0,492724.0,49419048.25398517,30504235.84383796
2023-05-07,29223.0,28419.4,27650.0,29840.0,3590021.272999993,24033685.562399983,20926779.40219999,2842650200.806,2842650200.806,1083656.494999954,9558063.021800004,9130368.771100001,1425689936.3088002,1425689936.3088002,392185145.34929997,374885.19951656973,8334.29923624421,26751327.527850024,9625775.640971832,18221028.298505705,0.0,0.0,5558894.631263124,10331244.033110471,26487945.0,856031.0,164948.0,47443530.786596015,34065966.39149003
2023-05-14,28419.5,26901.9,25751.0,28624.6,3391097.242999956,27236906.594499983,22334362.090299986,2900365882.2882004,2900365882.2882004,953136.1439999684,7905890.323600003,11361587.346100003,1413510173.261,1413510173.261,417541373.72157717,1540381.563669412,6639.667346149873,29705114.88168301,9740379.75475267,16672623.59189627,27541.48015305293,54957.844457147716,5645870.837134608,10194105.03187865,15730600.0,660825.0,110961.0,42852098.15528479,35849983.07693117
2023-05-21,26901.9,26732.8,26335.3,27650.0,2558683.8149999273,12612334.25630001,12692011.8787,2835724238.4192,2835724238.4192,716828.1429999343,6110537.881500001,5378214.163999999,1522654729.9299998,1522654729.9299998,216062493.31039274,7995.525729120788,6100.962260010238,34208284.575472586,16762972.984081604,17483879.239720494,72.08196161982168,81.20261983690591,5672067.29378483,10162031.86829677,13567243.0,329756.0,96355.0,33921563.62087839,27196774.48134033
2023-05-28,26732.8,28055.7,25850.0,28252.8,2554468.025999959,14026810.922199998,14814071.137,3116875963.0329003,3116875963.0329003,715809.1009999407,6280739.341200002,3879530.1225,1729083323.6381,1729083323.6381,170582072.08343273,2005132.185975015,68708.24906954585,15532477.752808409,14995338.78046763,15633436.2034319,19.60457029826028,19.85272941595977,5583099.443325836,10355861.635051224,19593559.0,389122.0,203170.0,40978046.31968392,25224486.21334065
2023-06-04,28055.8,27102.4,26477.6,28442.0,2413450.3519999427,13828694.590500008,11767660.819600005,2948288455.7152,2948288455.7152,648841.1399999728,7787620.917899999,5336502.6169,1548232901.5515,1548232901.5515,169727924.00214,12988.356061197532,5617.615204520057,30793798.026769973,10978168.953331502,18991907.911895327,44.928122515836336,45.496832927429196,5707912.469723701,10223772.262373608,17949155.0,297869.0,159871.0,36493306.15334135,27570031.46257317
2023-06-11,27102.4,25909.9,25300.0,27394.4,3591246.826000013,33598840.41439996,26294409.054799996,2573557326.9919,2573557326.9919,1000220.5229999579,15896438.041300002,8761305.752100002,1475174126.1792998,1475174126.1792998,382647040.56563604,2598379.2232652004,4216.804502035254,20186495.32553144,7932387.093743399,13416592.76008665,6369.081163361885,7961.243120687702,5797961.974125632,10276231.549510702,30028767.0,458569.0,2006409.0,38778335.07562299,40782861.71320935
2023-06-18,25910.0,26329.7,24777.0,26900.0,2752221.6079999767,11160804.951400004,12004486.851700006,2745134600.9891,2745134600.9891,793060.9349999689,5793400.845300002,11263660.673499998,1641762320.835,1641762320.835,244155978.42262238,3522068.7331393706,13003.618904715515,17720564.745039348,12321820.069173066,16901211.00614375,63804.51109586022,64666.06329769098,5592744.068538734,10229324.621905783,22908914.0,211156.0,1010548.0,59387637.64264292,27106119.898089062
2023-06-25,26329.6,30458.0,26241.2,31500.0,4123337.8429999873,24419708.182499994,37081289.14169994,3468368870.476,3468368870.476,1280489.6769999363,16069627.4471,14872133.564300008,1956855941.1654,1956855941.1654,679619421.8118597,8348.6185474212,2331862.952817669,34765860.16559687,15965693.350366816,13392115.03056661,336502.26015656075,170014.0130768963,5555558.88353681,10212878.164386986,25749125.0,496198.0,405313.0,54498894.39190759,24408433.861143805
2023-07-02,30458.0,30612.7,29500.0,31300.0,2796498.271999953,15852294.864700014,19428135.042100005,3323519664.0265,3323519664.0265,891340.2879999827,9880329.7017,7339009.510500001,1802875470.8979,1802875470.8979,529589422.56868404,251900.4726079028,2565.134480141988,33161393.591299664,19669994.458012808,6164799.092818238,0.042682879630128,0.0432164156255046,5405844.948415659,10213159.823782476,47598991.0,1658709.0,399127.0,55130873.4414536,25924281.07296441
2023-07-09,30612.7,30147.8,29680.0,31568.0,2326025.85599997,14326505.498099998,10038792.540300008,3079356617.7478,3079356617.7478,691215.100999985,9816179.3065,7608286.194599999,1870959546.45,1870959546.45,257365762.63971668,6473.042429982601,16614.94462505999,43353260.00950742,15841266.949752798,5586643.915736272,438.3796724055434,221.796381318628,5535853.850621457,10276566.417104147,13681939.0,239376.0,270386.0,42147905.099250935,30256002.164989
2023-07-16,30147.8,30216.8,29876.6,31850.0,2672804.2269999553,15451599.406000005,18355826.574900012,3049936696.6176,3049936696.6176,768835.8459999812,13575144.417299999,11285815.407499997,1948818698.3364005,1948818698.3364005,410834446.57427555,14949.155178987867,90844.01730124124,40356974.49358778,15865516.846520802,6359730.393292147,1184.3452950607439,601.7564000208,5545772.683120928,10299442.512090787,38752490.0,976264.0,621916.0,47241867.02530542,27357806.71858819
2023-07-23,30216.9,30070.8,29400.0,30420.0,1979357.5779999527,15545404.911200004,9385478.616000002,3017656020.6432,3017656020.6432,536506.5939999932,5477389.721999999,4583727.961500001,1884419254.0638,1884419254.0638,129422061.41964516,802724.8417096435,1977.6362725776312,28310608.55178849,19153335.56097068,6227864.35051029,0.0,0.0,5501973.880914578,10246255.150385194,34204885.0,191763.0,185567.0,44610881.46251727,28100570.060575884
2023-07-30,30070.9,29271.1,28830.0,30091.7,1650589.9679999535,8742100.192200005,5980180.9207,3111452128.5672,3111452128.5672,463188.6569999843,2181793.080400001,1531954.1974,1933259251.5387,1933259251.5387,102106589.50724351,3281086.344124316,1846.2675788886097,27042734.600579385,8671672.511108026,5501121.907589016,133.1930807855834,134.87906914995784,5582431.872236421,10235440.287530564,7410955.0,214653.0,378895.0,47801719.17362927,28286603.201969285
2023-08-06,29271.2,29075.9,28550.0,30059.9,1831321.5279999434,9914372.610900002,11746333.219100004,3231340144.3904004,3231340144.3904004,569150.9929999695,6533121.117900001,2930925.7084,1980957737.8794,1980957737.8794,130646982.04226653,102097.54729378669,3273.4567507761444,25183834.060979933,7432531.59062337,4664394.491607433,377.7309217487218,707.2635317154633,5511572.061526504,10182742.79832321,8713566.0,307549.0,210884.0,52778829.152771935,29109860.57384622
2023-08-13,29075.9,29293.3,28682.3,30250.0,1667343.2089999353,8571586.2759,11368374.189299999,3361315805.1695,3361315805.1695,549116.6799999955,4167642.6943,7270299.949899995,2060403744.2751,2060403744.2751,74669467.47550605,5144.985005898252,2032.1629159698377,24295876.841685683,6278505.240586142,7852006.883750396,0.0,0.0,5482836.600092947,10200652.45226766,6341203.0,124404.0,227982.0,48668974.78904267,25971094.02909436
2023-08-20,29293.3,26175.9,24581.0,29686.7,2501025.8739999216,36473760.42709999,14565811.035700003,2348538211.0287,2348538211.0287,888050.2549999555,14266735.623799998,9339448.9581,1525677774.831,1525677774.831,167612801.28962764,12441184.887837969,1077.109533054515,36019810.21751914,3261701.7505717264,8762021.865532504,41084.39134033233,65103.724072740624,5696663.277810251,10384597.959459407,7542285.0,237197.0,141292.0,39035301.97701318,25265803.25002075
2023-08-27,26175.9,26087.7,25280.0,26806.0,1670526.7179999202,12852205.958100006,12094612.039899997,2258502530.7051,2258502530.7051,643624.4739999869,4504254.148400001,3607783.5437,1492794533.3070002,1492794533.3070002,78481180.79255264,141143.38044917886,1577.8680926882096,34365025.07062418,4124922.2608134975,7260866.818500174,4678.463418674787,9301.29764497184,5617394.995233485,10316475.910247551,1834113.0,10484.0,59280.0,42062324.92681316,27122650.207196742
2023-09-03,26087.6,25962.1,25312.0,28168.0,2340229.840999941,14917337.984200003,12252874.901600003,2087664411.1621,2087664411.1621,929999.7279999709,8304565.911200001,6600631.431700001,1502400371.0511005,1502400371.0511005,133433130.46051134,179059.91247507502,1042531.2364939493,32317567.361905225,4062943.484334384,8281132.876295122,156.3893466269467,265.09914893893136,5633886.36878889,10337121.52616833,14747450.0,30296.0,92017.0,40073265.53758916,32477056.395228747
2023-09-10,25962.1,25828.4,25326.0,26451.0,1347870.259999897,10180817.668300001,6317752.529600004,2112165683.2796004,2112165683.2796004,482660.57899997156,2559575.6304000006,2715505.1484000003,1504583150.8896,1504583150.8896,37295991.91199074,1218.0527150742853,6192.402361972032,31908618.998961244,3726413.669583166,5468113.584935341,212.15444946217062,161.3917941782479,5680711.123411959,10330330.81562604,6993823.0,273948.0,55064.0,42142309.37443317,27001719.8147429
2023-09-17,25828.4,26514.2,24888.0,26890.0,2236764.4219999146,12233900.590300009,13289907.75180001,2247576068.5056,2247576068.5056,801711.6840000479,5925190.784900002,4889745.7530000005,1561800725.9903998,1561800725.9903998,63922476.10727487,136978.79652679557,12132.329180483324,31897748.197812576,5927892.123834809,8848565.96219356,151.47056613635414,153.38781609900502,5565455.115682312,10358961.316586811,7605097.0,217628.0,133059.0,39157565.13302117,22709614.536670767
2023-09-24,26514.2,26232.4,26081.0,27480.0,1950781.9539999086,13703465.728300009,13724699.858100003,2371600167.9636,2371600167.9636,717704.8939999673,5851339.3554,9200599.776099995,1494091776.4836,1494091776.4836,153551157.93031597,51307.31427351638,6836.426048577564,37703517.72952562,4979241.480650142,8004985.762003759,0.1760196775678206,0.1782199235374183,5816036.022049696,10383973.265142905,8136332.0,351084.0,144786.0,39232329.50623316,26009787.907494765
2023-10-01,26232.4,26208.8,25965.0,26440.0,448783.3869999688,2569259.3913999996,2393099.6368000014,2390430791.6016,2390430791.6016,167804.21099998802,708752.5763999999,4239619.3242000025,1623228463.8534,1623228463.8534,27802121.596369736,1168.9126218103795,0.0,38729332.44976188,4376708.775043193,1191280.4957239095,1008.870104109944,2038.175166574328,5717590.332251929,10397695.74003892,1947555.0,50856.0,28066.0,40518376.89708677,26149694.068679195
