,symbol,exchange,symbol_on_exchange,base_asset,quote_asset,expire_at,has_buy_sell_data,is_perpetual,margined,oi_lq_vol_denominated_in,has_long_short_ratio_data,has_ohlcv_data
1368,pf_atomusd.K,K,pf_atomusd,ATOM,USD,,True,True,STABLE,BASE_ASSET,False,True
1369,pf_dotusd.K,K,pf_dotusd,DOT,USD,,True,True,STABLE,BASE_ASSET,False,True
1370,pf_bchusd.K,K,pf_bchusd,BCH,USD,,True,True,STABLE,BASE_ASSET,False,True
1371,MKRUSDT_PERP.F,F,MKRF0:USTF0,MKR,USDT,,True,True,STABLE,BASE_ASSET,False,True
1372,pf_sushiusd.K,K,pf_sushiusd,SUSHI,USD,,True,True,STABLE,BASE_ASSET,False,True
1373,PERP_TRX_USDT.W,W,PERP_TRX_USDT,TRX,USDT,,True,True,STABLE,BASE_ASSET,False,True
1374,ENJ-USD.8,8,ENJ-USD,ENJ,USD,,True,True,STABLE,BASE_ASSET,False,True
1375,GALAUSDT_PERP.F,F,GALAF0:USTF0,GALA,USDT,,True,True,STABLE,BASE_ASSET,False,True
1376,LINKUSDT_PERP.3,3,LINK-USDT-SWAP,LINK,USDT,,True,True,STABLE,BASE_ASSET,False,True
1377,PERP_HBAR_USDT.W,W,PERP_HBAR_USDT,HBAR,USDT,,True,True,STABLE,BASE_ASSET,False,True
1378,BADGERUSDT_PERP.3,3,BADGER-USDT-SWAP,BADGER,USDT,,True,True,STABLE,BASE_ASSET,False,True
1379,pf_runeusd.K,K,pf_runeusd,RUNE,USD,,True,True,STABLE,BASE_ASSET,False,True
1380,pf_apeusd.K,K,pf_apeusd,APE,USD,,True,True,STABLE,BASE_ASSET,False,True
1381,STG_USDT.Y,Y,STG_USDT,STG,USDT,,True,True,STABLE,BASE_ASSET,False,True
1382,VMPX_USDT.Y,Y,VMPX_USDT,VMPX,USDT,,True,True,STABLE,BASE_ASSET,False,True
1383,KSMUSD_PERP.3,3,KSM-USD-SWAP,KSM,USD,,True,True,COIN,QUOTE_ASSET,False,True
1384,pf_jasmyusd.K,K,pf_jasmyusd,JASMY,USD,,True,True,STABLE,BASE_ASSET,False,True
1385,BCHUSDT_PERP.0,0,BCHUSDT,BCH,USDT,,True,True,STABLE,BASE_ASSET,False,True
1386,DOT_USDC-PERPETUAL.2,2,DOT_USDC-PERPETUAL,DOT,USDC,,True,True,STABLE,BASE_ASSET,False,True
1387,BNTUSDT_PERP.4,4,BNT-USDT,BNT,USDT,,True,True,STABLE,BASE_ASSET,False,True
1388,CHZ_USDT.Y,Y,CHZ_USDT,CHZ,USDT,,True,True,STABLE,BASE_ASSET,False,True
1389,SOL_USDC-PERPETUAL.2,2,SOL_USDC-PERPETUAL,SOL,USDC,,True,True,STABLE,BASE_ASSET,False,True
1390,WAXPUSDT_PERP.3,3,WAXP-USDT-SWAP,WAXP,USDT,,True,True,STABLE,BASE_ASSET,False,True
1391,PERP_DOT_USDT.W,W,PERP_DOT_USDT,DOT,USDT,,True,True,STABLE,BASE_ASSET,False,True
1392,STPT_USDT.Y,Y,STPT_USDT,STPT,USDT,,True,True,STABLE,BASE_ASSET,False,True
1393,SNXUSDT_PERP.4,4,SNX-USDT,SNX,USDT,,True,True,STABLE,BASE_ASSET,False,True
1394,FILUSDT_PERP.4,4,FIL-USDT,FIL,USDT,,True,True,STABLE,BASE_ASSET,False,True
1395,fi_xbtusd_231229.K,K,fi_xbtusd_231229,BTC,USD,1703865600000.0,True,False,COIN,QUOTE_ASSET,False,True
1396,PHB_USDT.Y,Y,PHB_USDT,PHB,USDT,,True,True,STABLE,BASE_ASSET,False,True
1397,LDO_USDT.Y,Y,LDO_USDT,LDO,USDT,,True,True,STABLE,BASE_ASSET,False,True
1398,BIGTIMEUSDT_PERP.4,4,BIGTIME-USDT,BIGTIME,USDT,,True,True,STABLE,BASE_ASSET,False,True
1399,FTM_USDT.Y,Y,FTM_USDT,FTM,USDT,,True,True,STABLE,BASE_ASSET,False,True
1400,BNBUSDT_PERP.3,3,BNB-USDT-SWAP,BNB,USDT,,True,True,STABLE,BASE_ASSET,False,True
1401,UNIUSDT_PERP.F,F,UNIF0:USTF0,UNI,USDT,,True,True,STABLE,BASE_ASSET,False,True
1402,pf_ankrusd.K,K,pf_ankrusd,ANKR,USD,,True,True,STABLE,BASE_ASSET,False,True
1403,pf_dogeusd.K,K,pf_dogeusd,DOGE,USD,,True,True,STABLE,BASE_ASSET,False,True
1404,IOTX_USDT.Y,Y,IOTX_USDT,IOTX,USDT,,True,True,STABLE,BASE_ASSET,False,True
1405,AAVE_USDT.Y,Y,AAVE_USDT,AAVE,USDT,,True,True,STABLE,BASE_ASSET,False,True
1406,PERP_1000SHIB_USDT.W,W,PERP_1000SHIB_USDT,1000SHIB,USDT,,True,True,STABLE,BASE_ASSET,False,True
1407,SUSHI-USD.8,8,SUSHI-USD,SUSHI,USD,,True,True,STABLE,BASE_ASSET,False,True
1408,BNTUSDT_PERP.3,3,BNT-USDT-SWAP,BNT,USDT,,True,True,STABLE,BASE_ASSET,False,True
1409,FIL-USD.8,8,FIL-USD,FIL,USD,,True,True,STABLE,BASE_ASSET,False,True
1410,fi_xrpusd_231124.K,K,fi_xrpusd_231124,XRP,USD,1700841600000.0,True,False,COIN,QUOTE_ASSET,False,True
1411,uBTCUSD.7,7,uBTCUSD,BTC,USD,,True,True,STABLE,BASE_ASSET,False,True
1412,RLC_USDT.Y,Y,RLC_USDT,RLC,USDT,,True,True,STABLE,BASE_ASSET,False,True
1413,AURORA_USDT.Y,Y,AURORA_USDT,AURORA,USDT,,True,True,STABLE,BASE_ASSET,False,True
1414,pf_ftmusd.K,K,pf_ftmusd,FTM,USD,,True,True,STABLE,BASE_ASSET,False,True
1415,KNC_USDT.Y,Y,KNC_USDT,KNC,USDT,,True,True,STABLE,BASE_ASSET,False,True
1416,pf_dydxusd.K,K,pf_dydxusd,DYDX,USD,,True,True,STABLE,BASE_ASSET,False,True
1417,KAVAUSDT_PERP.4,4,KAVA-USDT,KAVA,USDT,,True,True,STABLE,BASE_ASSET,False,True
1418,SNX-USD.8,8,SNX-USD,SNX,USD,,True,True,STABLE,BASE_ASSET,False,True
1419,pf_sandusd.K,K,pf_sandusd,SAND,USD,,True,True,STABLE,BASE_ASSET,False,True
1420,CHZUSDT_PERP.4,4,CHZ-USDT,CHZ,USDT,,True,True,STABLE,BASE_ASSET,False,True
1421,XRP_USDT.Y,Y,XRP_USDT,XRP,USDT,,True,True,STABLE,BASE_ASSET,False,True
1422,ARPA_USDT.Y,Y,ARPA_USDT,ARPA,USDT,,True,True,STABLE,BASE_ASSET,False,True
1423,pf_flrusd.K,K,pf_flrusd,FLR,USD,,True,True,STABLE,BASE_ASSET,False,True
1424,PERP_OXT_USDT.W,W,PERP_OXT_USDT,OXT,USDT,,True,True,STABLE,BASE_ASSET,False,True
1425,XTZUSDT_PERP.F,F,XTZF0:USTF0,XTZ,USDT,,True,True,STABLE,BASE_ASSET,False,True
1426,RIF_USDT.Y,Y,RIF_USDT,RIF,USDT,,True,True,STABLE,BASE_ASSET,False,True
1427,ATOMUSDT_PERP.3,3,ATOM-USDT-SWAP,ATOM,USDT,,True,True,STABLE,BASE_ASSET,False,True
1428,XBTZ23.0,0,XBTZ23,BTC,USD,1703851200000.0,True,False,COIN,QUOTE_ASSET,False,True
1429,PERP_EOS_USDT.W,W,PERP_EOS_USDT,EOS,USDT,,True,True,STABLE,BASE_ASSET,False,True
1430,CTSI_USDT.Y,Y,CTSI_USDT,CTSI,USDT,,True,True,STABLE,BASE_ASSET,False,True
1431,BTC_USD.Y,Y,BTC_USD,BTC,USD,,True,True,COIN,QUOTE_ASSET,False,True
1432,FRONTUSDT_PERP.4,4,FRONT-USDT,FRONT,USDT,,True,True,STABLE,BASE_ASSET,False,True
1433,BLURUSDT_PERP.4,4,BLUR-USDT,BLUR,USDT,,True,True,STABLE,BASE_ASSET,False,True
1434,ETHUSD_PERP.4,4,ETH-USD,ETH,USD,,True,True,COIN,QUOTE_ASSET,False,True
1435,PERP_INJ_USDT.W,W,PERP_INJ_USDT,INJ,USDT,,True,True,STABLE,BASE_ASSET,False,True
1436,pf_enjusd.K,K,pf_enjusd,ENJ,USD,,True,True,STABLE,BASE_ASSET,False,True
1437,BTC_USDC-PERPETUAL.2,2,BTC_USDC-PERPETUAL,BTC,USDC,,True,True,STABLE,BASE_ASSET,False,True
1438,APE_USDT.Y,Y,APE_USDT,APE,USDT,,True,True,STABLE,BASE_ASSET,False,True
1439,pf_imxusd.K,K,pf_imxusd,IMX,USD,,True,True,STABLE,BASE_ASSET,False,True
1440,PERP_FTM_USDT.W,W,PERP_FTM_USDT,FTM,USDT,,True,True,STABLE,BASE_ASSET,False,True
1441,UMA-USD.8,8,UMA-USD,UMA,USD,,True,True,STABLE,BASE_ASSET,False,True
1442,PERP_OP_USDT.W,W,PERP_OP_USDT,OP,USDT,,True,True,STABLE,BASE_ASSET,False,True
1443,XRPUSD_PERP.0,0,XRPUSD,XRP,USD,,True,True,COIN,CONTRACTS,False,True
1444,AAVEUSDT_PERP.3,3,AAVE-USDT-SWAP,AAVE,USDT,,True,True,STABLE,BASE_ASSET,False,True
1445,MATIC_USDT.Y,Y,MATIC_USDT,MATIC,USDT,,True,True,STABLE,BASE_ASSET,False,True
1446,PERP_MINA_USDT.W,W,PERP_MINA_USDT,MINA,USDT,,True,True,STABLE,BASE_ASSET,False,True
1447,LTCUSD.7,7,LTCUSD,LTC,USD,,True,True,STABLE,BASE_ASSET,False,True
1448,ONG_USDT.Y,Y,ONG_USDT,ONG,USDT,,True,True,STABLE,BASE_ASSET,False,True
1449,pf_ksmusd.K,K,pf_ksmusd,KSM,USD,,True,True,STABLE,BASE_ASSET,False,True
1450,RNDR_USDT.Y,Y,RNDR_USDT,RNDR,USDT,,True,True,STABLE,BASE_ASSET,False,True
1451,PERP_NEAR_USDT.W,W,PERP_NEAR_USDT,NEAR,USDT,,True,True,STABLE,BASE_ASSET,False,True
1452,ICX_USDT.Y,Y,ICX_USDT,ICX,USDT,,True,True,STABLE,BASE_ASSET,False,True
1453,PEPEUSDT_PERP.4,4,PEPE-USDT,PEPE,USDT,,True,True,STABLE,BASE_ASSET,False,True
1454,PERP_1000FLOKI_USDT.W,W,PERP_1000FLOKI_USDT,1000FLOKI,USDT,,True,True,STABLE,BASE_ASSET,False,True
1455,ZENUSDT_PERP.3,3,ZEN-USDT-SWAP,ZEN,USDT,,True,True,STABLE,BASE_ASSET,False,True
1456,ONTUSDT_PERP.3,3,ONT-USDT-SWAP,ONT,USDT,,True,True,STABLE,BASE_ASSET,False,True
1457,MANAUSD_PERP.3,3,MANA-USD-SWAP,MANA,USD,,True,True,COIN,QUOTE_ASSET,False,True
1458,1INCH-USD.8,8,1INCH-USD,1INCH,USD,,True,True,STABLE,BASE_ASSET,False,True
1459,TRB_USDT.Y,Y,TRB_USDT,TRB,USDT,,True,True,STABLE,BASE_ASSET,False,True
1460,CROUSDT_PERP.3,3,CRO-USDT-SWAP,CRO,USDT,,True,True,STABLE,BASE_ASSET,False,True
1461,ICPUSDT_PERP.F,F,ICPF0:USTF0,ICP,USDT,,True,True,STABLE,BASE_ASSET,False,True
1462,SANDUSD_PERP.3,3,SAND-USD-SWAP,SAND,USD,,True,True,COIN,QUOTE_ASSET,False,True
1463,NEO_USDT.Y,Y,NEO_USDT,NEO,USDT,,True,True,STABLE,BASE_ASSET,False,True
1464,AXSUSD_PERP.0,0,AXSUSD,AXS,USD,,True,True,COIN,CONTRACTS,False,True
1465,ALPHA_USDT.Y,Y,ALPHA_USDT,ALPHA,USDT,,True,True,STABLE,BASE_ASSET,False,True
1466,HOOK_USDT.Y,Y,HOOK_USDT,HOOK,USDT,,True,True,STABLE,BASE_ASSET,False,True
1467,pf_alphausd.K,K,pf_alphausd,ALPHA,USD,,True,True,STABLE,BASE_ASSET,False,True
1468,ORDIUSDT_PERP.3,3,ORDI-USDT-SWAP,ORDI,USDT,,True,True,STABLE,BASE_ASSET,False,True
1469,LINKUSDT_PERP.4,4,LINK-USDT,LINK,USDT,,True,True,STABLE,BASE_ASSET,False,True
1470,JSTUSDT_PERP.4,4,JST-USDT,JST,USDT,,True,True,STABLE,BASE_ASSET,False,True
1471,PERP_FET_USDT.W,W,PERP_FET_USDT,FET,USDT,,True,True,STABLE,BASE_ASSET,False,True
1472,PERP_TRB_USDT.W,W,PERP_TRB_USDT,TRB,USDT,,True,True,STABLE,BASE_ASSET,False,True
1473,LINKUSD_PERP.3,3,LINK-USD-SWAP,LINK,USD,,True,True,COIN,QUOTE_ASSET,False,True
1474,XEN_USDT.Y,Y,XEN_USDT,XEN,USDT,,True,True,STABLE,BASE_ASSET,False,True
1475,PERP_ORBS_USDT.W,W,PERP_ORBS_USDT,ORBS,USDT,,True,True,STABLE,BASE_ASSET,False,True
1476,DOTUSD_PERP.0,0,DOTUSD,DOT,USD,,True,True,COIN,CONTRACTS,False,True
1477,YFIIUSDT_PERP.3,3,YFII-USDT-SWAP,YFII,USDT,,True,True,STABLE,BASE_ASSET,False,True
1478,PERP_LOOM_USDT.W,W,PERP_LOOM_USDT,LOOM,USDT,,True,True,STABLE,BASE_ASSET,False,True
1479,GRTUSD_PERP.3,3,GRT-USD-SWAP,GRT,USD,,True,True,COIN,QUOTE_ASSET,False,True
1480,pf_opusd.K,K,pf_opusd,OP,USD,,True,True,STABLE,BASE_ASSET,False,True
1481,TOMO_USDT.Y,Y,TOMO_USDT,TOMO,USDT,,True,True,STABLE,BASE_ASSET,False,True
1482,API3USDT_PERP.3,3,API3-USDT-SWAP,API3,USDT,,True,True,STABLE,BASE_ASSET,False,True
1483,OOKI_USDT.Y,Y,OOKI_USDT,OOKI,USDT,,True,True,STABLE,BASE_ASSET,False,True
1484,LUNAUSDT_PERP.3,3,LUNA-USDT-SWAP,LUNA,USDT,,True,True,STABLE,BASE_ASSET,False,True
1485,SUI_USDT.Y,Y,SUI_USDT,SUI,USDT,,True,True,STABLE,BASE_ASSET,False,True
1486,ANKR_USDT.Y,Y,ANKR_USDT,ANKR,USDT,,True,True,STABLE,BASE_ASSET,False,True
1487,THETAUSDT_PERP.4,4,THETA-USDT,THETA,USDT,,True,True,STABLE,BASE_ASSET,False,True
1488,SRM_USDT.Y,Y,SRM_USDT,SRM,USDT,,True,True,STABLE,BASE_ASSET,False,True
1489,UNFI_USDT.Y,Y,UNFI_USDT,UNFI,USDT,,True,True,STABLE,BASE_ASSET,False,True
1490,DOGEUSDT_PERP.0,0,DOGEUSDT,DOGE,USDT,,True,True,STABLE,BASE_ASSET,False,True
1491,PENDLE_USDT.Y,Y,PENDLE_USDT,PENDLE,USDT,,True,True,STABLE,BASE_ASSET,False,True
1492,YFIUSDT_PERP.4,4,YFI-USDT,YFI,USDT,,True,True,STABLE,BASE_ASSET,False,True
1493,ROSE_USDT.Y,Y,ROSE_USDT,ROSE,USDT,,True,True,STABLE,BASE_ASSET,False,True
1494,CETUS_USDT.Y,Y,CETUS_USDT,CETUS,USDT,,True,True,STABLE,BASE_ASSET,False,True
1495,PERP_C98_USDT.W,W,PERP_C98_USDT,C98,USDT,,True,True,STABLE,BASE_ASSET,False,True
1496,pf_zrxusd.K,K,pf_zrxusd,ZRX,USD,,True,True,STABLE,BASE_ASSET,False,True
1497,COREUSDT_PERP.3,3,CORE-USDT-SWAP,CORE,USDT,,True,True,STABLE,BASE_ASSET,False,True
1498,CELOUSDT_PERP.3,3,CELO-USDT-SWAP,CELO,USDT,,True,True,STABLE,BASE_ASSET,False,True
1499,TOMI_USDT.Y,Y,TOMI_USDT,TOMI,USDT,,True,True,STABLE,BASE_ASSET,False,True
1500,AVAXBTC_PERP.F,F,AVAXF0:BTCF0,AVAX,BTC,,True,True,STABLE,BASE_ASSET,False,True
1501,AXSUSDT_PERP.3,3,AXS-USDT-SWAP,AXS,USDT,,True,True,STABLE,BASE_ASSET,False,True
1502,COMPUSDT_PERP.4,4,COMP-USDT,COMP,USDT,,True,True,STABLE,BASE_ASSET,False,True
1503,PERP_STG_USDT.W,W,PERP_STG_USDT,STG,USDT,,True,True,STABLE,BASE_ASSET,False,True
1504,XLMUSDT_PERP.4,4,XLM-USDT,XLM,USDT,,True,True,STABLE,BASE_ASSET,False,True
1505,BTCUSD_PERP.0,0,XBTUSD,BTC,USD,,True,True,COIN,QUOTE_ASSET,False,True
1506,SC_USDT.Y,Y,SC_USDT,SC,USDT,,True,True,STABLE,BASE_ASSET,False,True
1507,BATUSDT_PERP.3,3,BAT-USDT-SWAP,BAT,USDT,,True,True,STABLE,BASE_ASSET,False,True
1508,PEOPLEUSDT_PERP.3,3,PEOPLE-USDT-SWAP,PEOPLE,USDT,,True,True,STABLE,BASE_ASSET,False,True
1509,XVG_USDT.Y,Y,XVG_USDT,XVG,USDT,,True,True,STABLE,BASE_ASSET,False,True
1510,STGUSDT_PERP.4,4,STG-USDT,STG,USDT,,True,True,STABLE,BASE_ASSET,False,True
1511,DAR_USDT.Y,Y,DAR_USDT,DAR,USDT,,True,True,STABLE,BASE_ASSET,False,True
1512,GFT_USDT.Y,Y,GFT_USDT,GFT,USDT,,True,True,STABLE,BASE_ASSET,False,True
1513,MKR-USD.8,8,MKR-USD,MKR,USD,,True,True,STABLE,BASE_ASSET,False,True
1514,ZEN_USDT.Y,Y,ZEN_USDT,ZEN,USDT,,True,True,STABLE,BASE_ASSET,False,True
1515,GNS_USDT.Y,Y,GNS_USDT,GNS,USDT,,True,True,STABLE,BASE_ASSET,False,True
1516,PERP_LDO_USDT.W,W,PERP_LDO_USDT,LDO,USDT,,True,True,STABLE,BASE_ASSET,False,True
1517,BCH_USDT.Y,Y,BCH_USDT,BCH,USDT,,True,True,STABLE,BASE_ASSET,False,True
1518,BTCUSD_PERP.K,K,pi_xbtusd,BTC,USD,,True,True,COIN,QUOTE_ASSET,False,True
1519,YFI-USD.8,8,YFI-USD,YFI,USD,,True,True,STABLE,BASE_ASSET,False,True
1520,ADAUSD_PERP.0,0,ADAUSD,ADA,USD,,True,True,COIN,CONTRACTS,False,True
1521,BTC-29MAR24.2,2,BTC-29MAR24,BTC,USD,1711699200000.0,True,False,COIN,QUOTE_ASSET,False,True
1522,SANDUSDT_PERP.4,4,SAND-USDT,SAND,USDT,,True,True,STABLE,BASE_ASSET,False,True
1523,WOJAK_USDT.Y,Y,WOJAK_USDT,WOJAK,USDT,,True,True,STABLE,BASE_ASSET,False,True
1524,LTCUSD_PERP.3,3,LTC-USD-SWAP,LTC,USD,,True,True,COIN,QUOTE_ASSET,False,True
1525,DOGEUSD_PERP.0,0,DOGEUSD,DOGE,USD,,True,True,COIN,CONTRACTS,False,True
1526,ICPUSDT_PERP.3,3,ICP-USDT-SWAP,ICP,USDT,,True,True,STABLE,BASE_ASSET,False,True
1527,pf_oceanusd.K,K,pf_oceanusd,OCEAN,USD,,True,True,STABLE,BASE_ASSET,False,True
1528,STORJ_USDT.Y,Y,STORJ_USDT,STORJ,USDT,,True,True,STABLE,BASE_ASSET,False,True
1529,WAVESUSDT_PERP.F,F,WAVESF0:USTF0,WAVES,USDT,,True,True,STABLE,BASE_ASSET,False,True
1530,THETAUSD_PERP.3,3,THETA-USD-SWAP,THETA,USD,,True,True,COIN,QUOTE_ASSET,False,True
1531,ff_ethusd_231229.K,K,ff_ethusd_231229,ETH,USD,1703836800000.0,True,False,STABLE,BASE_ASSET,False,True
1532,BLURUSD_PERP.0,0,BLURUSD,BLUR,USD,,True,True,COIN,CONTRACTS,False,True
1533,LINA_USDT.Y,Y,LINA_USDT,LINA,USDT,,True,True,STABLE,BASE_ASSET,False,True
1534,PERPUSDT_PERP.4,4,PERP-USDT,PERP,USDT,,True,True,STABLE,BASE_ASSET,False,True
1535,NTRN_USDT.Y,Y,NTRN_USDT,NTRN,USDT,,True,True,STABLE,BASE_ASSET,False,True
1536,XBTX23.0,0,XBTX23,BTC,USD,1700827200000.0,True,False,COIN,QUOTE_ASSET,False,True
1537,GMTUSDT_PERP.3,3,GMT-USDT-SWAP,GMT,USDT,,True,True,STABLE,BASE_ASSET,False,True
1538,PERP_BCH_USDT.W,W,PERP_BCH_USDT,BCH,USDT,,True,True,STABLE,BASE_ASSET,False,True
1539,ANTUSDT_PERP.3,3,ANT-USDT-SWAP,ANT,USDT,,True,True,STABLE,BASE_ASSET,False,True
1540,ADA-USD.8,8,ADA-USD,ADA,USD,,True,True,STABLE,BASE_ASSET,False,True
1541,pf_bandusd.K,K,pf_bandusd,BAND,USD,,True,True,STABLE,BASE_ASSET,False,True
1542,STXUSDT_PERP.3,3,STX-USDT-SWAP,STX,USDT,,True,True,STABLE,BASE_ASSET,False,True
1543,IOTAUSDT_PERP.3,3,IOTA-USDT-SWAP,IOTA,USDT,,True,True,STABLE,BASE_ASSET,False,True
1544,UNIUSDT_PERP.4,4,UNI-USDT,UNI,USDT,,True,True,STABLE,BASE_ASSET,False,True
1545,PERP_MTL_USDT.W,W,PERP_MTL_USDT,MTL,USDT,,True,True,STABLE,BASE_ASSET,False,True
1546,MASKUSDT_PERP.3,3,MASK-USDT-SWAP,MASK,USDT,,True,True,STABLE,BASE_ASSET,False,True
1547,ETHUSDZ23.6,6,ETHUSDZ23,ETH,USD,1703836800000.0,True,False,COIN,QUOTE_ASSET,False,True
1548,HOT_USDT.Y,Y,HOT_USDT,HOT,USDT,,True,True,STABLE,BASE_ASSET,False,True
1549,XMR-USD.8,8,XMR-USD,XMR,USD,,True,True,STABLE,BASE_ASSET,False,True
1550,GMX_USDT.Y,Y,GMX_USDT,GMX,USDT,,True,True,STABLE,BASE_ASSET,False,True
1551,PERP_SEI_USDT.W,W,PERP_SEI_USDT,SEI,USDT,,True,True,STABLE,BASE_ASSET,False,True
1552,HTUSDT_PERP.4,4,HT-USDT,HT,USDT,,True,True,STABLE,BASE_ASSET,False,True
1553,AAVE-USD.8,8,AAVE-USD,AAVE,USD,,True,True,STABLE,BASE_ASSET,False,True
1554,pf_batusd.K,K,pf_batusd,BAT,USD,,True,True,STABLE,BASE_ASSET,False,True
1555,FTMUSDT_PERP.4,4,FTM-USDT,FTM,USDT,,True,True,STABLE,BASE_ASSET,False,True
1556,XTZUSDT_PERP.3,3,XTZ-USDT-SWAP,XTZ,USDT,,True,True,STABLE,BASE_ASSET,False,True
1557,TRXUSD_PERP.3,3,TRX-USD-SWAP,TRX,USD,,True,True,COIN,QUOTE_ASSET,False,True
1558,ETH-10NOV23.2,2,ETH-10NOV23,ETH,USD,1699603200000.0,True,False,COIN,QUOTE_ASSET,False,True
1559,XLM_USDT.Y,Y,XLM_USDT,XLM,USDT,,True,True,STABLE,BASE_ASSET,False,True
1560,MATICUSDT_PERP.3,3,MATIC-USDT-SWAP,MATIC,USDT,,True,True,STABLE,BASE_ASSET,False,True
1561,LINKUSDT_PERP.0,0,LINKUSDT,LINK,USDT,,True,True,STABLE,BASE_ASSET,False,True
1562,LRCUSDT_PERP.3,3,LRC-USDT-SWAP,LRC,USDT,,True,True,STABLE,BASE_ASSET,False,True
1563,pf_ognusd.K,K,pf_ognusd,OGN,USD,,True,True,STABLE,BASE_ASSET,False,True
1564,KNCUSDT_PERP.F,F,KNCF0:USTF0,KNC,USDT,,True,True,STABLE,BASE_ASSET,False,True
1565,GMTUSDT_PERP.0,0,GMTUSDT,GMT,USDT,,True,True,STABLE,BASE_ASSET,False,True
1566,GLMRUSDT_PERP.4,4,GLMR-USDT,GLMR,USDT,,True,True,STABLE,BASE_ASSET,False,True
1567,pf_aaveusd.K,K,pf_aaveusd,AAVE,USD,,True,True,STABLE,BASE_ASSET,False,True
1568,LOOM_USDT.Y,Y,LOOM_USDT,LOOM,USDT,,True,True,STABLE,BASE_ASSET,False,True
1569,UNI_USDC-PERPETUAL.2,2,UNI_USDC-PERPETUAL,UNI,USDC,,True,True,STABLE,BASE_ASSET,False,True
1570,PERP_MKR_USDT.W,W,PERP_MKR_USDT,MKR,USDT,,True,True,STABLE,BASE_ASSET,False,True
1571,PERP_WAVES_USDT.W,W,PERP_WAVES_USDT,WAVES,USDT,,True,True,STABLE,BASE_ASSET,False,True
1572,CRVUSD_PERP.3,3,CRV-USD-SWAP,CRV,USD,,True,True,COIN,QUOTE_ASSET,False,True
1573,VRA_USDT.Y,Y,VRA_USDT,VRA,USDT,,True,True,STABLE,BASE_ASSET,False,True
1574,FILUSDT_PERP.3,3,FIL-USDT-SWAP,FIL,USDT,,True,True,STABLE,BASE_ASSET,False,True
1575,TRBUSDT_PERP.4,4,TRB-USDT,TRB,USDT,,True,True,STABLE,BASE_ASSET,False,True
1576,pf_aliceusd.K,K,pf_aliceusd,ALICE,USD,,True,True,STABLE,BASE_ASSET,False,True
1577,LUNA_USDT.Y,Y,LUNA_USDT,LUNA,USDT,,True,True,STABLE,BASE_ASSET,False,True
1578,SUIUSDT_PERP.0,0,SUIUSDT,SUI,USDT,,True,True,STABLE,BASE_ASSET,False,True
1579,CELUSDT_PERP.3,3,CEL-USDT-SWAP,CEL,USDT,,True,True,STABLE,BASE_ASSET,False,True
1580,BAND_USDT.Y,Y,BAND_USDT,BAND,USDT,,True,True,STABLE,BASE_ASSET,False,True
1581,ARBUSDT_PERP.0,0,ARBUSDT,ARB,USDT,,True,True,STABLE,BASE_ASSET,False,True
1582,XRPUSDT_PERP.0,0,XRPUSDT,XRP,USDT,,True,True,STABLE,BASE_ASSET,False,True
1583,POLYXUSDT_PERP.4,4,POLYX-USDT,POLYX,USDT,,True,True,STABLE,BASE_ASSET,False,True
1584,REEF_USDT.Y,Y,REEF_USDT,REEF,USDT,,True,True,STABLE,BASE_ASSET,False,True
1585,BTCUSDT_PERP.3,3,BTC-USDT-SWAP,BTC,USDT,,True,True,STABLE,BASE_ASSET,False,True
1586,XAUTBTC_PERP.F,F,XAUTF0:BTCF0,XAUT,BTC,,True,True,STABLE,BASE_ASSET,False,True
1587,ATOUSDT_PERP.F,F,ATOF0:USTF0,ATOM,USDT,,True,True,STABLE,BASE_ASSET,False,True
1588,ID_USDT.Y,Y,ID_USDT,ID,USDT,,True,True,STABLE,BASE_ASSET,False,True
1589,XLMUSDT_PERP.3,3,XLM-USDT-SWAP,XLM,USDT,,True,True,STABLE,BASE_ASSET,False,True
1590,BANDUSDT_PERP.3,3,BAND-USDT-SWAP,BAND,USDT,,True,True,STABLE,BASE_ASSET,False,True
1591,BTCETH_PERP.0,0,XBTETH,BTC,ETH,,True,True,COIN,QUOTE_ASSET,False,True
1592,PERP_NEO_USDT.W,W,PERP_NEO_USDT,NEO,USDT,,True,True,STABLE,BASE_ASSET,False,True
1593,ICP-USD.8,8,ICP-USD,ICP,USD,,True,True,STABLE,BASE_ASSET,False,True
1594,ONT_USDT.Y,Y,ONT_USDT,ONT,USDT,,True,True,STABLE,BASE_ASSET,False,True
1595,RDNTUSDT_PERP.4,4,RDNT-USDT,RDNT,USDT,,True,True,STABLE,BASE_ASSET,False,True
1596,ZRX_USDT.Y,Y,ZRX_USDT,ZRX,USDT,,True,True,STABLE,BASE_ASSET,False,True
1597,STARL_USDT.Y,Y,STARL_USDT,STARL,USDT,,True,True,STABLE,BASE_ASSET,False,True
1598,MOVR_USDT.Y,Y,MOVR_USDT,MOVR,USDT,,True,True,STABLE,BASE_ASSET,False,True
1599,pf_omgusd.K,K,pf_omgusd,OMG,USD,,True,True,STABLE,BASE_ASSET,False,True
1600,ADAUSD_PERP.4,4,ADA-USD,ADA,USD,,True,True,COIN,QUOTE_ASSET,False,True
1601,PERP_1INCH_USDT.W,W,PERP_1INCH_USDT,1INCH,USDT,,True,True,STABLE,BASE_ASSET,False,True
1602,PERP_LINK_USDT.W,W,PERP_LINK_USDT,LINK,USDT,,True,True,STABLE,BASE_ASSET,False,True
